,Literature,FALSAT-3,INUJAT,PERHYL,PENHTO,GAROMI-3,WARCSA-3,MENPIT,SWAPIA-2,KAIOHA-2,ROBHOP,MATTHB,1173780,KAIPAR,PENTSI,PITTEC,BIRHOS,ROCICH,MCIFRO,NOOAPH,BRIPTT,PURHPO-3,ELLTCO-4,IRATIH,PEAHRO,EPIHPO,CARTIJ,CLACAH,MCISGA,SPELTT,GRETIO-4,ROCHAT-4,PENHOP-2,PATHBS,ROTWWH,RUSFS-3,YANHVO,SCAWWH-2,AINSAP-2,PEAHOP-2,PITSRA-2,NOOTSA-2,LEVBHW-2,ROTTEC,SCHIHA-3,STRAMH-2,ASHHTO,MCIHAT-2,ROMFYY-2,KAIPOP-2,GARITS-2,LOERPJ,FLAHPO-4,RICCOT-11,AINRHA,WINPKP,PURTMS,BUCPAR,GALTTO-3,SCHHOT-7,DUSDHD,PAPPOT-2,DAVHOP,LOECER,WINAIR,THITEM,PIKHBT,FRASAT-13,TOMCIH,STOPAR,FLAHOT,AMIAHA,LESRCO,BUTTSA-3,SIRTCO,COVROT-2,HENDHO,GARHSA,HUMHIS,GILTNT,INUHLT,LYBCHS,ZINTUT,AINTPO,MIJHAS,SCHROH-5,MURWIT,WAXHQC,ROTHAJ,NATHST,STRTEC-2,COTMCA-2,MELHAO,SWABSO,PENTSO-2,STRTEC,GRETSA-6,COVROP,AINPAR,HATHSA,PENTIH,totalStrictCites
ROMFYY-2,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
KAIPOP-2,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
GARITS-2,195.94644663695797,100.00000000000011,200.0000000000001,199.99999999999991,100.00000000000011,199.99999999999977,200.00000000000003,100.00000000000011,196.71808658874448,199.9999999999996,200.00000000000003,100.00000000000011,200.00000000000037,199.99999999999997,100.00000000000011,200.00000000000017,199.99999999999997,199.99999999999994,100.00000000000011,100.00000000000011,200.0,100.00000000000011,200.0,100.00000000000011,100.00000000000011,100.00000000000011,200.0,100.00000000000011,200.00000000000006,193.2858870177488,100.00000000000011,199.3469691918499,100.00000000000011,100.00000000000011,200.00000000000006,100.00000000000011,100.00000000000011,200.00000000000009,189.2401309949234,200.00000000000014,200.00000000000003,200.0,199.99999999999997,200.0,100.00000000000011,199.99999999999963,100.00000000000011,200.00000000000003,100.00000000000011,100.00000000000011,0.0,193.39874390750265,199.99999999999994,100.00000000000011,190.10374716076447,200.0,200.00000000000003,100.00000000000011,199.99999999999997,200.00000000000003,100.00000000000011,200.00000000000017,200.00000000000003,198.421468034728,200.00000000000014,200.00000000000014,100.00000000000011,200.00000000000003,100.00000000000011,100.00000000000011,199.9999999999999,100.00000000000011,200.0,100.00000000000011,100.00000000000011,100.00000000000011,197.91777395654216,195.12660035036637,200.0,100.00000000000011,200.0,200.0,100.00000000000011,168.3011790615109,100.00000000000011,200.0000000000001,100.00000000000011,199.99999999999994,200.0,100.00000000000011,100.00000000000011,200.0000000000001,100.00000000000011,200.00000000000028,187.37770717697694,197.23950684966397,193.77885854068057,200.00000000000006,199.99999999999986,199.99999999999997,199.99999999999957,19
LOERPJ,168.99373192693076,100.00000000000016,196.3087860007293,191.3735016378674,100.00000000000016,179.92871721723776,199.7265767407944,100.00000000000016,192.21565760505848,197.9907277659033,191.15404177009006,100.00000000000016,184.06077359620343,189.74397207459114,100.00000000000016,183.00218738607393,200.00000000000003,177.67599975189836,100.00000000000016,100.00000000000016,199.99999999999994,100.00000000000016,190.20026766065678,100.00000000000016,100.00000000000016,100.00000000000016,199.72657674079488,100.00000000000016,197.9463776383343,180.33835776154348,100.00000000000016,165.39028585332096,100.00000000000016,100.00000000000016,172.76508741650872,100.00000000000016,100.00000000000016,199.99999999999994,195.5782193442318,200.00000000000017,176.07285033404048,181.5796985809505,198.90630696317908,200.00000000000006,100.00000000000016,181.90570186809404,100.00000000000016,175.04239765176152,100.00000000000016,100.00000000000016,193.39874390750265,0.0,168.20406416098453,100.00000000000016,190.67926521287555,189.05553249846932,199.5625227852716,100.00000000000016,200.00000000000009,200.0000000000001,100.00000000000016,199.99999999999997,190.0473933649291,178.73405224826203,187.8032698848926,170.71085951164795,100.00000000000016,200.0000000000002,100.00000000000016,100.00000000000016,184.49145782405628,100.00000000000016,200.00000000000009,100.00000000000016,100.00000000000016,100.00000000000016,197.36602260298946,196.89208895370078,186.0057210638288,100.00000000000016,186.27219057476685,199.99999999999994,100.00000000000016,187.38653120628518,100.00000000000016,199.56252278527194,100.00000000000016,190.38465483963103,200.00000000000009,100.00000000000016,100.00000000000016,183.5540838230611,100.00000000000016,190.22016653139676,194.62267590229717,170.63922036913516,189.8913028926671,197.50273423259222,182.3918055207263,200.0,180.28317389804522,22
FLAHPO-4,138.96622293576007,99.99999999999999,194.9438202247198,181.36514568622155,99.99999999999999,186.54003937931355,171.92802256437417,99.99999999999999,157.30637839450202,183.65329081287928,163.89454976556982,99.99999999999999,149.65840529609397,175.1125937208251,99.99999999999999,146.7710843091476,193.25842696629218,122.42091289601473,99.99999999999999,99.99999999999999,152.90262172284653,99.99999999999999,151.32014910050094,99.99999999999999,99.99999999999999,99.99999999999999,175.89602756237193,99.99999999999999,168.10411685906027,168.339336707838,99.99999999999999,143.43746123338792,99.99999999999999,99.99999999999999,79.41031515861319,99.99999999999999,99.99999999999999,152.90262172284653,169.79677645409953,200.0,150.73559607960877,168.73996789727144,189.16532905296947,198.31460674157327,99.99999999999999,170.66569992132477,99.99999999999999,150.70486657254355,99.99999999999999,99.99999999999999,199.99999999999994,168.20406416098453,0.0,99.99999999999999,165.35710187226215,176.1323190732085,191.69478360984073,99.99999999999999,157.64706638143147,174.90358694667555,99.99999999999999,158.4415438785354,181.43183802906336,149.37116479417693,165.12994485768536,125.73033707865181,99.99999999999999,200.00000000000068,99.99999999999999,99.99999999999999,196.08304416867625,99.99999999999999,194.94382022471933,99.99999999999999,99.99999999999999,99.99999999999999,180.25682182985548,175.2880445106441,170.82136262492813,99.99999999999999,147.59584811723758,152.90262172284653,99.99999999999999,200.00000000000017,99.99999999999999,200.00000000000028,99.99999999999999,153.66019748042237,169.35081148564316,99.99999999999999,99.99999999999999,175.62081358060738,99.99999999999999,139.4910049499189,162.94304924189225,167.4471603978434,159.9058835509725,199.99999999999994,169.54142581888277,194.94382022471964,137.23287664213294,5
RICCOT-11,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
AINRHA,139.0865373938379,100.0000000000004,179.303220646796,178.39799740195892,100.0000000000004,162.05682085340675,160.7011376493459,100.0000000000004,149.25475159070265,176.8893379397682,168.94182783775807,100.0000000000004,139.77118697408994,155.0958012935762,100.0000000000004,164.58217811193865,191.65597560772486,154.95567752326582,100.0000000000004,100.0000000000004,157.02097113691838,100.0000000000004,152.48489530165023,100.0000000000004,100.0000000000004,100.0000000000004,151.32726237766443,100.0000000000004,167.92101069496917,156.6844534263283,100.0000000000004,177.23012880094652,100.0000000000004,100.0000000000004,163.40630517406447,100.0000000000004,100.0000000000004,157.02097113691846,164.39227354425262,196.6677218880692,152.05728091152585,168.2019561729987,184.37161565504329,191.80592812276177,100.0000000000004,159.83438974829733,100.0000000000004,162.70952821434156,100.0000000000004,100.0000000000004,190.10374716076447,190.67926521287555,165.35710187226215,100.0000000000004,0.0,175.18935773858013,179.10329340363327,100.0000000000004,166.17171048112314,174.15818324197403,100.0000000000004,162.10081710984545,167.3436745030748,167.84613466456398,165.71882748336304,176.5122954510106,100.0000000000004,200.00000000000085,100.0000000000004,100.0000000000004,196.08304416867688,100.0000000000004,181.52585014745392,100.0000000000004,100.0000000000004,100.0000000000004,169.72905148740384,158.2306318576449,174.3794296144903,100.0000000000004,154.4114028034314,157.02097113691838,100.0000000000004,181.68607807977284,100.0000000000004,196.66772188806934,100.0000000000004,158.3968611959755,174.15818324197397,100.0000000000004,100.0000000000004,171.76511632998302,100.0000000000004,165.4079703709436,150.7725938505308,168.9993958278409,141.56954948257612,193.33544377613805,184.12597757659378,181.52585014745398,150.65114486209433,60
WINPKP,155.2620945480746,99.99999999999997,151.35967430450438,176.06944166939232,99.99999999999997,141.84408696659926,185.82007241694862,99.99999999999997,160.6698252302932,175.02502143137963,166.939710432596,99.99999999999997,163.8481606043183,153.8487199230075,99.99999999999997,167.9596256606739,185.18189884649505,161.4339900061299,99.99999999999997,99.99999999999997,162.83643892339532,99.99999999999997,162.31015733837702,99.99999999999997,99.99999999999997,99.99999999999997,174.49204104795663,99.99999999999997,162.11104199114075,179.36655858693305,99.99999999999997,184.72317676882116,99.99999999999997,99.99999999999997,174.43930573072325,99.99999999999997,99.99999999999997,162.83643892339552,179.8177995795378,188.90860692102927,161.33596161787054,175.58889019102304,191.18850007070515,199.06832298136644,99.99999999999997,159.68543721092266,99.99999999999997,166.6441711528831,99.99999999999997,99.99999999999997,200.0,189.05553249846932,176.1323190732085,99.99999999999997,175.18935773858013,0.0,186.719606230153,99.99999999999997,166.63708961845606,183.31854480922803,99.99999999999997,164.68562431481314,183.31854480922806,126.11243475506483,165.84952627096953,176.35703817433193,99.99999999999997,199.99999999999997,99.99999999999997,99.99999999999997,196.83099401895817,99.99999999999997,186.11357586512864,99.99999999999997,99.99999999999997,99.99999999999997,184.43655168329084,181.43390875623163,173.49957378754365,99.99999999999997,158.50759380844528,162.83643892339532,99.99999999999997,200.0000000000001,99.99999999999997,198.9352262644188,99.99999999999997,146.16977225672878,183.318544809228,99.99999999999997,99.99999999999997,170.68943161150077,99.99999999999997,175.86127987678822,163.9607202933988,160.64393780395292,160.0315319409581,188.37622005323863,176.5306122448976,187.03294472898827,170.40468185206944,18
PURTMS,160.28859428749013,100.00000000000006,191.6759279839964,186.23141086866215,100.00000000000006,178.20800847316556,180.55966522011096,100.00000000000006,174.07188756181827,186.278065157379,160.8452471671999,100.00000000000006,173.62201235042636,164.56016244281574,100.00000000000006,182.52225177029567,199.9999999999999,178.67772789809624,100.00000000000006,100.00000000000006,190.13114025338953,100.00000000000006,175.59558078418846,100.00000000000006,100.00000000000006,100.00000000000006,168.06376541490977,100.00000000000006,176.548372858924,179.91545704368195,100.00000000000006,192.21223731630877,100.00000000000006,100.00000000000006,190.13114025338965,100.00000000000006,100.00000000000006,190.13114025338962,192.82210431474638,181.12913980884647,170.7448754302413,184.58441498530058,172.19117939254616,198.7663925316736,100.00000000000006,170.10909048011516,100.00000000000006,167.23769804320733,100.00000000000006,100.00000000000006,200.00000000000003,199.5625227852716,191.69478360984073,100.00000000000006,179.10329340363327,186.719606230153,0.0,100.00000000000006,191.3647477217158,188.89753278506325,100.00000000000006,188.8975327850634,177.78395198933094,186.8730742775538,154.9349682025762,190.6858952426382,100.00000000000006,199.9999999999999,100.00000000000006,100.00000000000006,196.15508864412425,100.00000000000006,193.83196265836838,100.00000000000006,100.00000000000006,100.00000000000006,119.51704655122327,157.2969639748247,142.02401246376874,100.00000000000006,165.60797133010138,190.13114025338953,100.00000000000006,197.38390335738958,100.00000000000006,186.13025116692597,100.00000000000006,189.2653393875886,188.8975327850632,100.00000000000006,100.00000000000006,167.31794424344108,100.00000000000006,148.27552891106578,160.30556123227782,176.78706361391386,158.59370588568208,182.28495221160267,190.5979106468101,193.83196265836833,173.82694733944246,18
BUCPAR,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
GALTTO-3,158.73675892302694,99.99999999999997,173.94141189923658,168.90982006154195,99.99999999999997,159.53840832345477,157.1414903119393,99.99999999999997,130.60168412539682,177.58345455960975,146.79157997508491,99.99999999999997,149.77160107651116,138.5098936939667,99.99999999999997,158.59985515883753,133.3619210977701,130.50800327262664,99.99999999999997,99.99999999999997,107.11835334476842,99.99999999999997,135.606010550623,99.99999999999997,99.99999999999997,99.99999999999997,150.0031250651055,99.99999999999997,145.84931100715363,179.18472416826796,99.99999999999997,179.38540584001714,99.99999999999997,99.99999999999997,169.61720084396674,99.99999999999997,99.99999999999997,107.11835334476847,189.90889978976864,200.0,158.08579217051707,138.62206975414517,145.2586008974998,195.2258433390509,99.99999999999997,160.74177952555104,99.99999999999997,166.43465986209893,99.99999999999997,99.99999999999997,199.99999999999997,200.00000000000009,157.64706638143147,99.99999999999997,166.17171048112314,166.63708961845606,191.3647477217158,99.99999999999997,0.0,128.52502871890098,99.99999999999997,140.35188627890022,151.5586300806191,154.45947780442583,116.3491600316812,181.12359550561817,99.99999999999997,199.99999999999997,99.99999999999997,99.99999999999997,196.08304416867608,99.99999999999997,161.8639222412808,99.99999999999997,99.99999999999997,99.99999999999997,177.0955135219633,163.64634157468583,144.8732540093119,99.99999999999997,145.07638776494557,107.11835334476842,99.99999999999997,200.00000000000017,99.99999999999997,200.0,99.99999999999997,114.69411092052596,117.41947779683626,99.99999999999997,99.99999999999997,185.83323432735338,99.99999999999997,160.73800738007395,148.2195497666018,191.34206326132235,147.20476612864957,199.99999999999994,197.19460500963365,179.3479854443572,145.40945757204344,7
SCHHOT-7,176.81865350965361,100.00000000000003,176.47058823529414,159.5255504592713,100.00000000000003,181.79636887147126,164.28746825904315,100.00000000000003,167.21365223520925,176.3356758505098,160.37489347891142,100.00000000000003,172.10845784418314,155.8727793246793,100.00000000000003,167.57272142831962,200.00000000000003,160.87419187558584,100.00000000000003,100.00000000000003,150.92716152349183,100.00000000000003,167.14934458599825,100.00000000000003,100.00000000000003,100.00000000000003,179.16623262984646,100.00000000000003,167.19908727895043,189.62494704943046,100.00000000000003,182.77214519639926,100.00000000000003,100.00000000000003,184.80860042198367,100.00000000000003,100.00000000000003,150.9271615234918,194.95444989488428,200.00000000000006,165.767690621748,160.68904380484784,200.0,157.40895190436476,100.00000000000003,182.28515950613357,100.00000000000003,182.83511591291594,100.00000000000003,100.00000000000003,200.00000000000003,200.0000000000001,174.90358694667555,100.00000000000003,174.15818324197403,183.31854480922803,188.89753278506325,100.00000000000003,128.52502871890098,0.0,100.00000000000003,82.59284600107547,116.67916979244815,181.53762613692956,178.82362749593568,188.16479400749105,100.00000000000003,200.0,100.00000000000003,100.00000000000003,196.08304416867608,100.00000000000003,48.15123714206281,100.00000000000003,100.00000000000003,100.00000000000003,191.67109582616848,157.9080423447623,193.10915675116397,100.00000000000003,178.07227035042527,150.92716152349183,100.00000000000003,200.00000000000023,100.00000000000003,200.00000000000003,100.00000000000003,154.7150403113705,40.73765174682609,100.00000000000003,100.00000000000003,193.72104075086156,100.00000000000003,177.15986192120008,166.67776519944104,195.92497878829258,162.9800107111324,200.0,197.19460500963368,166.68889629876622,172.70472878602192,18
DUSDHD,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
PAPPOT-2,148.74203805109582,100.00000000000017,173.67617705764934,141.27226866510404,100.00000000000017,170.83283644659858,166.98485913200957,100.00000000000017,155.6627143411576,179.71403483720272,128.28974246029344,100.00000000000017,166.69429950131726,154.10867742533674,100.00000000000017,136.50957353081088,188.82235528942124,130.74776949950999,100.00000000000017,100.00000000000017,110.77844311377257,100.00000000000017,120.12803356146807,100.00000000000017,100.00000000000017,100.00000000000017,167.93886133439506,100.00000000000017,164.09252231418535,174.94867867965658,100.00000000000017,175.1908925075349,100.00000000000017,100.00000000000017,139.23440168793374,100.00000000000017,100.00000000000017,110.77844311377255,179.81779957953756,200.0000000000002,146.77150444408983,155.00320114488002,186.02794411177646,175.04990019960064,100.00000000000017,166.49443852877326,100.00000000000017,158.30979877478345,100.00000000000017,100.00000000000017,200.00000000000017,199.99999999999997,158.4415438785354,100.00000000000017,162.10081710984545,164.68562431481314,188.8975327850634,100.00000000000017,140.35188627890022,82.59284600107547,100.00000000000017,0.0,127.76118181241937,131.73112573892934,156.0720985807785,159.85018726591804,100.00000000000017,199.9999999999999,100.00000000000017,100.00000000000017,196.08304416867594,100.00000000000017,102.99401197604797,100.00000000000017,100.00000000000017,100.00000000000017,172.87673207594509,147.89961868016238,174.54320536371645,100.00000000000017,143.6491101150545,110.77844311377257,100.00000000000017,200.00000000000037,100.00000000000017,199.99999999999997,100.00000000000017,113.80874614407564,58.41650033266809,100.00000000000017,100.00000000000017,182.79183583646548,100.00000000000017,168.76759990315787,147.0321393571654,184.42140988139283,140.82613356811515,200.00000000000017,184.57032755298636,166.6888962987661,125.91492897111983,3
DAVHOP,171.731503740572,100.00000000000004,174.38673393838664,166.13961954498802,100.00000000000004,181.02855314724522,177.7777777777774,100.00000000000004,171.99277415349533,167.43570222193748,149.76867870399425,100.00000000000004,169.2492946586874,163.38896416065776,100.00000000000004,170.701421229895,200.00000000000003,167.83392649109018,100.00000000000004,100.00000000000004,152.78194548637165,100.00000000000004,166.72603291085397,100.00000000000004,100.00000000000004,100.00000000000004,174.99947915581578,100.00000000000004,170.98574653170803,186.5228583531547,100.00000000000004,179.19910575961376,100.00000000000004,100.00000000000004,182.09585049733766,100.00000000000004,100.00000000000004,152.78194548637165,194.95444989488433,200.00000000000006,162.2843594709528,162.4654591320786,200.00000000000003,186.11319496540807,100.00000000000004,181.74382912788948,100.00000000000004,178.05092567457532,100.00000000000004,100.00000000000004,200.00000000000003,190.0473933649291,181.43183802906336,100.00000000000004,167.3436745030748,183.31854480922806,177.78395198933094,100.00000000000004,151.5586300806191,116.67916979244815,100.00000000000004,127.76118181241937,0.0,180.26155029639332,161.27982313084917,176.89138576779044,100.00000000000004,195.8322914061849,100.00000000000004,100.00000000000004,171.74668895124734,100.00000000000004,144.4527798616321,100.00000000000004,100.00000000000004,100.00000000000004,191.67109582616848,156.45397366089836,186.21141576133812,100.00000000000004,177.931788027784,152.78194548637165,100.00000000000004,200.00000000000026,100.00000000000004,200.00000000000006,100.00000000000004,156.56982427425035,116.67916979244812,100.00000000000004,100.00000000000004,188.6182725436617,100.00000000000004,179.81361268976536,163.89373585877254,189.57985985439603,162.702100250409,200.0,196.50096339113657,166.68889629876622,170.2505486988,12
LOECER,121.63349491831356,100.0000000000003,186.09891850309958,159.1731852111559,100.0000000000003,156.32801238703183,175.1383968738887,100.0000000000003,149.4094755418799,172.17792309034223,134.74663686039386,100.0000000000003,165.0448860898732,157.99515679437175,100.0000000000003,133.33580096523517,178.78637042400135,119.12267758695725,100.0000000000003,100.0000000000003,121.72685038538728,100.0000000000003,114.55825729355594,100.0000000000003,100.0000000000003,100.0000000000003,160.6920804620556,100.0000000000003,157.6843219152771,157.38927029579992,100.0000000000003,160.1685373497948,100.0000000000003,100.0000000000003,130.41047300337752,100.0000000000003,100.0000000000003,121.7268503853873,179.8177995795372,200.0000000000003,135.60890671230885,163.3739083216435,184.25268111679244,196.95913842255334,100.0000000000003,149.450325043215,100.0000000000003,132.3121140078594,100.0000000000003,100.0000000000003,198.421468034728,178.73405224826203,149.37116479417693,100.0000000000003,167.84613466456398,126.11243475506483,186.8730742775538,100.0000000000003,154.45947780442583,181.53762613692956,100.0000000000003,131.73112573892934,180.26155029639332,0.0,136.8091684087128,135.18714304526466,100.0000000000003,199.34838680483278,100.0000000000003,100.0000000000003,188.73429535651232,100.0000000000003,190.87741526765947,100.0000000000003,100.0000000000003,100.0000000000003,170.52508047069432,164.74984933818573,166.11060508481248,100.0000000000003,139.31759972428046,121.72685038538728,100.0000000000003,200.0000000000005,100.0000000000003,196.95913842255288,100.0000000000003,104.30260796114467,181.53762613692956,100.0000000000003,100.0000000000003,168.7541335411043,100.0000000000003,155.82195989534304,154.8532912529446,154.2076481949707,144.92711680257247,198.47956921127644,169.14881526736326,189.3841350287348,113.86516362236944,22
WINAIR,127.67763091654301,100.00000000000007,185.42248530576524,166.23300716588062,100.00000000000007,160.02743525971638,178.67304669682716,100.00000000000007,143.48010136876147,171.52310297923734,112.18615797724028,100.00000000000007,146.32099560884703,136.76578264116108,100.00000000000007,148.57654380510672,156.95943974321568,117.92189945378678,100.00000000000007,100.00000000000007,122.57562493920828,100.00000000000007,129.48188930197023,100.00000000000007,100.00000000000007,100.00000000000007,150.84665433496514,100.00000000000007,164.88027753355396,166.7545959506104,100.00000000000007,169.2244068319453,100.00000000000007,100.00000000000007,147.8377927302553,100.00000000000007,100.00000000000007,122.57562493920832,185.7042747021723,188.33632081370638,132.6877760690687,138.8637244900769,144.8607684242902,198.611863770895,100.00000000000007,142.9029745595179,100.00000000000007,128.44469237082316,100.00000000000007,100.00000000000007,200.00000000000014,187.8032698848926,165.12994485768536,100.00000000000007,165.71882748336304,165.84952627096953,154.9349682025762,100.00000000000007,116.3491600316812,178.82362749593568,100.00000000000007,156.0720985807785,161.27982313084917,136.8091684087128,0.0,152.25443059654543,100.00000000000007,197.9157113677103,100.00000000000007,100.00000000000007,179.41290368762225,100.00000000000007,193.059318854475,100.00000000000007,100.00000000000007,100.00000000000007,167.37222018796547,139.65555520508218,109.08885791485268,100.00000000000007,133.0517066868791,122.57562493920828,100.00000000000007,200.00000000000028,100.00000000000007,191.66284547084086,100.00000000000007,123.87432623790954,178.82362749593565,100.00000000000007,100.00000000000007,158.92036896328133,100.00000000000007,116.52877822543249,153.83522557603402,161.91094012051295,140.29958346634928,189.0283046396266,186.5057965311814,193.059318854475,136.16456958919284,48
THITEM,131.79362293441872,100.00000000000017,192.88389513108623,175.39148817298985,100.00000000000017,172.31226303439988,189.99999999999974,100.00000000000017,177.60299625468176,184.96236015075533,154.12796562007566,100.00000000000017,164.76386490606015,174.07596802283348,100.00000000000017,144.95523239284984,193.70786516853954,129.33874065211893,100.00000000000017,100.00000000000017,162.24719101123614,100.00000000000017,149.32518972264458,100.00000000000017,100.00000000000017,100.00000000000017,183.7078651685395,100.00000000000017,146.12783649645027,159.46201734130256,100.00000000000017,154.34704741364516,100.00000000000017,100.00000000000017,125.73033707865187,100.00000000000017,100.00000000000017,162.24719101123634,179.81779957953765,200.0000000000002,135.62915067870202,157.08783831531363,189.88764044943818,198.42696629213532,100.00000000000017,170.3856141518094,100.00000000000017,104.40789205685743,100.00000000000017,100.00000000000017,200.00000000000014,170.71085951164795,125.73033707865181,100.00000000000017,176.5122954510106,176.35703817433193,190.6858952426382,100.00000000000017,181.12359550561817,188.16479400749105,100.00000000000017,159.85018726591804,176.89138576779044,135.18714304526466,152.25443059654543,0.0,100.00000000000017,192.80898876404493,100.00000000000017,100.00000000000017,132.9363614543163,100.00000000000017,195.28089887640496,100.00000000000017,100.00000000000017,100.00000000000017,179.49080766440733,166.41743049502253,163.47591893991805,100.00000000000017,154.52802353415072,162.24719101123614,100.00000000000017,200.00000000000037,100.00000000000017,200.00000000000028,100.00000000000017,162.24719101123614,188.16479400749103,100.00000000000017,100.00000000000017,173.8297433839161,100.00000000000017,157.9407079681526,167.83062342079788,146.19856516907814,158.75698008519814,200.0,167.1444220735638,195.28089887640425,142.79332446618565,16
