,Literature,DAVHOP,PAPPOT-2,DUSDHD,SCHHOT-7,LOECER,TOMCIH,STOPAR,PIKHBT,FRASAT-13,WINAIR,THITEM,LESRCO,AMIAHA,FLAHOT,LEVBHW-2,NOOTSA-2,STRAMH-2,SCHIHA-3,ROTTEC,ROMFYY-2,MCIHAT-2,ASHHTO,GALTTO-3,BUCPAR,PURTMS,WINPKP,AINRHA,LOERPJ,GARITS-2,KAIPOP-2,FLAHPO-4,RICCOT-11,MELHAO,SWABSO,COTMCA-2,PENTSO-2,STRTEC,PENTIH,HATHSA,AINPAR,COVROP,GRETSA-6,HENDHO,COVROT-2,BUTTSA-3,SIRTCO,HUMHIS,GILTNT,GARHSA,ZINTUT,LYBCHS,INUHLT,ROTHAJ,NATHST,STRTEC-2,WAXHQC,SCHROH-5,MIJHAS,AINTPO,MURWIT,PENTSI,KAIPAR,ROCICH,MCIFRO,BIRHOS,PITTEC,BRIPTT,PURHPO-3,ELLTCO-4,NOOAPH,IRATIH,PERHYL,PENHTO,FALSAT-3,INUJAT,MENPIT,SWAPIA-2,WARCSA-3,GAROMI-3,ROBHOP,KAIOHA-2,1173780,MATTHB,GRETIO-4,ROCHAT-4,PATHBS,PENHOP-2,PEAHOP-2,YANHVO,RUSFS-3,SCAWWH-2,AINSAP-2,ROTWWH,PITSRA-2,CARTIJ,EPIHPO,PEAHRO,CLACAH,MCISGA,SPELTT,totalAggressiveCites
AINTPO,130.52020993759427,164.21585576685607,191.35342059767856,192.59570264262783,193.82563595949622,166.24110108780548,195.06544825882935,100.00000000000004,100.00000000000004,170.622665509158,167.2160374121457,140.36450676812473,187.66856013830574,190.12842677204245,189.71133525988031,173.19991565500288,164.20103729315878,156.72728224516052,100.00000000000004,182.7315386515189,100.00000000000004,153.63823523376232,179.00716226228695,152.97898055176285,171.60780439614715,186.9682048106652,149.3652066937541,145.12526948302738,132.94565522639311,147.84714278042185,100.00000000000004,151.6373668773876,100.00000000000004,192.610521116325,175.0365123990649,148.66529820393336,157.01442802133877,136.33990120204183,148.33550958121262,156.22724401174355,164.471432620665,170.5496884806895,149.9809426159967,160.02673676624792,158.13516638813144,160.9113361323784,100.00000000000004,169.47441553963452,176.65802894185197,168.92444210863343,100.00000000000004,195.06297851321315,165.11644050268848,169.50639770999226,162.5586564583848,181.89182514201036,168.21102196270107,197.11780686589282,162.18640634420046,0.0,100.00000000000004,167.9105952086935,161.06102239836852,160.20150746746089,100.00000000000004,166.67078290936036,167.72615404851732,151.0298839219558,185.18152630279076,179.20460008340945,100.00000000000004,172.84514694986416,150.582782863702,172.84446308368854,167.89296387384576,181.08421832551252,190.1234872808101,171.68276553784847,156.72101738459943,176.1373178562606,176.238547178569,173.51071302570796,156.56649049402066,100.00000000000004,100.00000000000004,148.660801202863,160.5038281057051,100.00000000000004,200.00000000000006,166.67078290936033,179.00716226228698,187.65621141022473,124.69736748415748,155.58027831840295,143.34116033052481,146.9487078965619,100.00000000000004,100.00000000000004,192.5957026426278,176.94492467275865,128.10456150713068,81
MURWIT,100.00000000000007,100.00000000000004,100.00000000000014,100.00000000000001,100.00000000000004,99.99999999999999,100.00000000000001,0,0,99.99999999999999,100.00000000000004,100.00000000000014,99.99999999999999,99.99999999999997,99.99999999999996,100.00000000000001,99.99999999999999,99.99999999999984,0,100.0,0,100.00000000000004,99.99999999999997,100.00000000000011,99.99999999999997,99.99999999999997,99.99999999999989,99.99999999999969,99.99999999999974,100.0000000000001,0,99.99999999999966,0,99.99999999999997,100.00000000000016,100.00000000000001,100.00000000000007,99.9999999999999,99.99999999999969,100.00000000000006,99.9999999999999,100.00000000000006,100.00000000000006,99.99999999999994,100.00000000000003,100.00000000000006,0,100.0,100.00000000000001,100.00000000000009,0,99.99999999999999,99.99999999999993,100.00000000000009,100.0,100.0,99.99999999999996,100.0,100.00000000000004,100.00000000000004,0,100.0,100.0,99.99999999999993,0,100.00000000000003,100.00000000000011,99.99999999999976,99.99999999999997,99.99999999999997,0,100.0,99.99999999999991,100.0,99.99999999999999,100.00000000000004,100.00000000000003,100.00000000000001,99.99999999999979,99.9999999999998,100.00000000000006,99.99999999999997,99.99999999999999,0,0,100.00000000000004,100.00000000000001,0,100.0,100.00000000000001,100.0,100.0,100.0000000000001,99.99999999999997,99.99999999999999,99.99999999999994,0,0,100.0,99.99999999999993,99.99999999999943,0
PENTSI,178.16653714504926,169.25444333307686,200.0000000000001,200.0,200.00000000000003,189.7631017147579,200.0,100.0,100.0,187.49843730466304,186.48480588298906,168.81089565666824,199.99999999999997,199.99999999999997,199.99999999999994,195.23798185671086,154.71698113207546,181.48996438220405,100.0,200.0,100.0,177.5498645907345,199.99999999999994,191.96998123827404,160.03200640128023,189.9969990997299,185.07009882785556,189.4340537387599,167.94178233833222,200.0000000000001,100.0,153.19474707025478,100.0,199.99999999999997,190.914875244285,174.55091441091085,186.6950789105681,182.7046554563144,180.54613345494946,187.0990642142627,193.2686665055748,200.00000000000003,190.84611276417183,196.19308925662344,162.49765610350647,163.65290158268147,100.0,188.87900850330684,200.0,178.96455469531793,100.0,199.99999999999997,183.843168331097,192.98362612098776,117.67198258106276,200.0,183.88267137619252,200.0,193.33689054892287,167.9105952086935,100.0,0.0,190.2451717828827,151.45049383723762,100.0,159.93202039388186,186.23442769633155,166.70369958893437,199.99999999999997,191.5219786947471,100.0,160.0240096038415,178.5368664570745,177.78148457047538,188.88580161155875,200.00000000000003,200.0,193.79865397140466,190.47256097560958,189.6239999999998,187.76484996938154,197.36845567821473,177.27155800725984,100.0,100.0,108.72038443778001,157.14898484415212,100.0,200.0,149.95624088351738,200.0,200.0,190.24158321694955,166.10489570517038,177.00134895473124,196.15321735283646,100.0,100.0,200.0,199.99999999999994,180.08262419384707,2
KAIPAR,74.75458079155324,118.30209392152881,130.61516568408226,181.29863793453958,134.04696907245167,94.93298158352067,190.24517178288275,100.0,100.0,139.7919529532572,77.60145950864482,98.85543254835261,169.82263860594796,170.19719455173814,166.21645311605076,140.294196280465,108.99800925943683,67.16294744713566,100.0,161.20345377703788,100.0,99.9770813514231,140.91156739174627,121.17017942068644,179.40719658467165,138.3856567826213,121.74929523647364,132.6513368827502,136.3267120134424,198.18223131106575,100.0,153.20277172845383,100.0,189.16039845497053,85.64358452034998,89.66734720195251,131.6983126651759,102.84439858241807,124.37891141164312,135.07868318649838,131.95471124607045,111.38991724060229,107.4046273984316,147.89169422172125,180.48546452531005,105.16504376539382,100.0,68.01698462686244,128.63608226253254,90.81041938229036,100.0,116.83953603638597,63.945774399415924,125.43059619502965,125.81353658090583,165.59138036186218,59.64679571873165,141.44988818865622,110.12973462292166,161.06102239836852,100.0,190.2451717828827,0.0,110.94306615150634,100.0,99.43118938683105,87.03540350442265,134.608115621496,172.7471176124757,69.02682722999823,100.0,188.61882496442374,91.57281743426088,131.69831266517585,158.2633173667936,110.4702862338173,141.45314088229318,82.35434093727058,122.3982628335125,66.13525025411673,69.9108823192921,138.72504168455276,71.86376053143611,100.0,100.0,145.25577812484696,97.88580750218165,100.0,150.39479569018093,112.26092987709504,146.8224989651603,83.44785525513318,160.1936321830386,70.7846418046926,82.59916977873115,126.73005678831453,100.0,100.0,181.0270380158569,111.37385647489319,142.1887250774895,123
ROCICH,102.19559723686667,93.57073351522665,83.92729845182728,199.99999999999994,83.9272984518272,106.00436706821014,199.99999999999994,99.99999999999993,99.99999999999993,159.12767943978187,98.53865990451197,113.55123967924365,169.6804223139125,197.82493946072418,192.60622426939932,163.20712977861257,58.484467190202366,121.16654753792645,99.99999999999993,179.2382965145118,99.99999999999993,112.81103736020445,86.73795336435127,135.18985254982908,157.221351488756,176.4053913477664,159.8089451566461,138.86929099841166,152.78352860914384,196.73604875792455,99.99999999999993,114.16046298008827,99.99999999999993,199.9999999999999,124.95377797408547,139.29770980406857,119.93074515549037,147.2756329892668,71.36504859903658,165.74365240719362,172.9266180962393,174.37155525850886,99.3874461145938,155.67009293094074,175.0109381836364,74.4860523823639,99.99999999999993,124.66131647840035,75.89973965442795,116.93160119088219,99.99999999999993,153.7268669753237,86.52067384779997,136.3130599597604,137.84888308437397,190.20954930127166,82.49106084578563,186.3983892471362,103.1624434558454,160.20150746746089,99.99999999999993,151.45049383723762,110.94306615150634,0.0,99.99999999999993,102.23879545248602,94.64422964900557,150.11109849474707,195.64824640165418,61.133426490439234,99.99999999999993,148.58276671210473,94.64362869006037,63.974720496794426,173.84104336053153,153.59248516600763,86.73795336435133,84.78750484211544,95.22675304878042,137.39267379533626,88.48031718136772,156.8379702674033,111.63815806982207,99.99999999999993,99.99999999999993,109.64300789501011,44.44540944295908,99.99999999999993,187.28212662911864,22.69499558523996,169.55994581361182,107.00675997242904,177.35052725838273,83.70017184463543,108.36369400410818,132.2755242481057,99.99999999999993,99.99999999999993,199.99999999999991,127.85826332417697,148.59936246558308,368
MCIFRO,100.00000000000007,100.00000000000004,100.00000000000014,100.00000000000001,100.00000000000004,99.99999999999999,100.00000000000001,0,0,99.99999999999999,100.00000000000004,100.00000000000014,99.99999999999999,99.99999999999997,99.99999999999996,100.00000000000001,99.99999999999999,99.99999999999984,0,100.0,0,100.00000000000004,99.99999999999997,100.00000000000011,99.99999999999997,99.99999999999997,99.99999999999989,99.99999999999969,99.99999999999974,100.0000000000001,0,99.99999999999966,0,99.99999999999997,100.00000000000016,100.00000000000001,100.00000000000007,99.9999999999999,99.99999999999969,100.00000000000006,99.9999999999999,100.00000000000006,100.00000000000006,99.99999999999994,100.00000000000003,100.00000000000006,0,100.0,100.00000000000001,100.00000000000009,0,99.99999999999999,99.99999999999993,100.00000000000009,100.0,100.0,99.99999999999996,100.0,100.00000000000004,100.00000000000004,0,100.0,100.0,99.99999999999993,0,100.00000000000003,100.00000000000011,99.99999999999976,99.99999999999997,99.99999999999997,0,100.0,99.99999999999991,100.0,99.99999999999999,100.00000000000004,100.00000000000003,100.00000000000001,99.99999999999979,99.9999999999998,100.00000000000006,99.99999999999997,99.99999999999999,0,0,100.00000000000004,100.00000000000001,0,100.0,100.00000000000001,100.0,100.0,100.0000000000001,99.99999999999997,99.99999999999999,99.99999999999994,0,0,100.0,99.99999999999993,99.99999999999943,0
BIRHOS,103.28811187905258,109.27243793469641,143.3869339946894,200.00000000000006,152.6058245912382,127.53489427312705,200.00000000000006,100.00000000000003,100.00000000000003,142.5263132399198,91.9612704379451,111.72999567368174,164.95093483958246,200.00000000000003,176.30661476444584,156.21324317245654,84.85567537285984,99.6311687129371,100.00000000000003,168.84537983451358,100.00000000000003,99.03686952052844,160.01199640107967,137.69090286047407,140.0380046018201,150.01899850170986,153.24063433693402,133.1015309562226,150.39562597462594,200.00000000000014,100.00000000000003,129.78400808713252,100.00000000000003,200.0,94.07098835672217,113.38117110926311,146.70707531164777,123.94591088269046,140.55812985602913,167.75088738302688,150.2362443257081,136.25189625348239,133.0462529052378,156.2148103689731,175.0109381836365,94.57502570949657,100.00000000000003,97.79312524255285,140.45924631447795,116.1504068924686,100.00000000000003,126.45673674728475,98.7667099810623,125.98875678550544,119.9440167949615,187.02389283215038,81.76549357961503,160.01199640107973,124.80551505861524,166.67078290936036,100.00000000000003,159.93202039388186,99.43118938683105,102.23879545248602,100.00000000000003,0.0,118.7152794900742,133.2963004110654,160.53584724982707,97.21390341805255,100.00000000000003,160.0240096038416,111.9877266543697,137.79348097155508,188.8858016115588,140.0145025379442,160.01199640107973,108.04877957882371,140.95711835229906,100.02999100269898,99.47719338005501,163.1531164063631,82.9816627938706,100.00000000000003,100.00000000000003,128.51427921956045,105.64604710665726,100.00000000000003,160.0119964010797,100.50663400688069,160.1950236761103,106.73455850105192,180.40986935290573,84.22325458361232,101.90694207455483,143.98245311034947,100.00000000000003,100.00000000000003,200.00000000000003,133.9667498260425,152.10578369356912,10
PITTEC,86.80495752014127,96.42783398719804,117.07619244270094,165.5860692408288,123.43559293652785,84.6574013207376,193.1172138481659,100.00000000000011,100.00000000000011,125.08748361939499,76.60968453638783,88.12418358316476,150.80062696890428,200.00000000000014,159.6635298205342,118.03904996141861,85.10707927021684,108.48728361134727,100.00000000000011,155.99669030699152,100.00000000000011,98.27676964589216,123.95897859453505,120.46475021933709,172.46885539266302,169.35864364512753,137.94208110934,133.5333196978994,128.9297256138337,190.91115655532857,100.00000000000011,136.99682019008745,100.00000000000011,193.11721384816587,108.0393710633076,123.13027977614166,119.93074515549056,111.96749146183012,111.39822875658474,147.08188056906866,132.72393578586946,123.72053523764852,102.34859315866817,136.18487936685364,166.85086024566618,91.185824796118,100.00000000000011,103.99689087645717,118.97924983162397,77.86289022360646,100.00000000000011,152.67916804253665,91.60407618095964,121.71818544014097,160.69930322412307,183.07603644573322,84.5787367765843,186.2344276963316,103.74330376131621,167.72615404851732,100.00000000000011,186.23442769633155,87.03540350442265,94.64422964900557,100.00000000000011,118.7152794900742,0.0,129.5118645629794,179.30346204143447,97.94921803349301,100.00000000000011,179.33099318604184,74.97432836599293,117.07619244270082,168.21679479760056,121.2380533308176,117.07619244270083,96.7260389210062,111.78688669758871,116.45285539266295,68.62190815699516,115.73275981497326,70.03314818821543,100.00000000000011,100.00000000000011,129.49936222508174,84.26572451421102,100.00000000000011,186.2344276963316,100.53504189356447,166.66805654004935,117.07619244270082,165.30750302820215,96.78295613315757,77.98816447802258,135.25287787426805,100.00000000000011,100.00000000000011,172.46885539266304,119.55564642550955,138.5639535610859,29
BRIPTT,141.05701359989814,146.94581095889606,177.69136762581928,166.6703699588933,181.3950724963465,163.53783269541736,199.9999999999998,99.99999999999976,99.99999999999976,115.51897409018129,142.56135065054755,145.0637379862642,188.80124430618795,144.47283635151635,171.3040111455949,160.07553827331333,136.84789740343305,158.12693679653555,99.99999999999976,141.36363002022355,99.99999999999976,153.42685103174836,188.80124430618798,161.11965760021116,155.59382290856556,190.00700210062993,120.71018156745546,158.91994833394338,101.3942143424829,198.18223131106552,99.99999999999976,136.55100620539008,99.99999999999976,199.99999999999974,157.4963661897354,155.3570819202579,175.4963232167561,135.03692238155392,169.34737776113747,132.63665193129185,137.4000217043168,143.43188531551746,170.48278851920392,175.46562453997572,151.40028020443626,144.39506721475388,99.99999999999976,160.8570437837626,175.9841856864274,146.11186586145416,99.99999999999976,188.80124430618798,163.33861069399876,168.92002279157626,160.8189235046644,146.68548103593378,155.6643545129336,199.99999999999977,153.26638191997642,151.0298839219558,99.99999999999976,166.70369958893437,134.608115621496,150.11109849474707,99.99999999999976,133.2963004110654,129.5118645629794,0.0,166.68147983557364,165.07282505799404,99.99999999999976,166.70369958893443,142.75651814587545,166.5827288766634,166.71297582661828,158.8009942624304,188.80124430618804,164.3060050294458,179.27380528179756,161.695367625819,147.0851214531309,158.81266866133186,119.26183498689754,99.99999999999976,99.99999999999976,130.73570297705928,141.2212721765067,99.99999999999976,199.99999999999977,152.72936564965482,160.34373920463395,188.80124430618798,172.14695890320272,142.4894332910364,144.12362202361703,177.58979628103006,99.99999999999976,99.99999999999976,166.6703699588933,159.52551869493294,161.7546986568356,18
PURHPO-3,180.81292638427664,200.0,179.98999499749885,200.0,200.0,182.48054541698227,200.0,99.99999999999997,99.99999999999997,162.52031503937988,172.96690818643884,184.92371891809123,165.70019791261728,166.6833416708354,188.89074043215012,132.51266458010548,196.22641509433956,194.3927679982049,99.99999999999997,102.86947145632439,99.99999999999997,193.8216304717185,199.99999999999994,160.93165496354905,199.99999999999994,190.00700210063013,148.12177520615046,179.8650092039176,164.41098896867697,181.82231311065672,99.99999999999997,144.664618982832,99.99999999999997,199.99999999999997,195.45516520474496,191.17014396380534,200.00000000000009,152.71134174941355,197.17812045720117,98.59578062667993,139.58024474628132,168.34057495041233,198.4740978103303,199.99999999999991,200.00000000000003,200.00000000000003,99.99999999999997,179.98999499749874,192.3097648281436,200.00000000000009,99.99999999999997,199.99999999999994,194.60238273194705,200.00000000000003,199.99999999999997,96.68834517288653,180.79204499644865,159.97998999499748,180.01000500250126,185.18152630279076,99.99999999999997,199.99999999999997,172.7471176124757,195.64824640165418,99.99999999999997,160.53584724982707,179.30346204143447,166.68147983557364,0.0,193.86800538753513,99.99999999999997,200.00000000000003,188.13968662875925,199.99999999999997,151.0982665547834,200.00000000000003,185.72245247963411,194.9803058028099,199.99999999999977,192.0039999999998,195.9175341906512,181.57918974750325,188.5443164603995,99.99999999999997,99.99999999999997,182.83933890504244,199.99999999999997,99.99999999999997,199.99999999999997,199.99999999999997,129.4580876728653,180.0658485483388,194.57007299993077,200.0,182.10135648696576,194.22790263793115,99.99999999999997,99.99999999999997,200.0,187.28542355859003,183.67605546741342,10
ELLTCO-4,104.41449338709232,110.31166868725457,73.40271825639786,197.5498959226154,74.19661991294535,103.08972518084474,198.77433574139832,99.99999999999997,99.99999999999997,169.60840427693353,88.18488674474575,116.26838876111677,169.9184356509283,198.77433574139826,184.40763260406757,161.84428388423348,92.44975753781321,98.66203775249151,99.99999999999997,174.77116252581118,99.99999999999997,110.81159424993335,81.60279172278682,134.10392681558318,183.321905228358,142.5609656693996,160.98357300431846,137.73367306142308,174.687013199691,200.00000000000006,99.99999999999997,167.5659070181266,99.99999999999997,197.54989592261535,93.77894471139746,111.45465677892693,124.75764493966955,144.10116252010292,81.11522958023231,175.5559424980303,161.72334559800558,148.578097342824,96.35202309416626,153.76593073140722,190.29753887596422,95.74004668196298,99.99999999999997,79.03547453194776,62.95984844525719,106.46059325814934,99.99999999999997,113.79505257835879,50.36694652754133,131.32995276833154,135.17815599363288,192.9484510836292,51.26315973999379,147.53152932533362,99.0728359247131,179.20460008340945,99.99999999999997,191.5219786947471,69.02682722999823,61.133426490439234,99.99999999999997,97.21390341805255,97.94921803349301,165.07282505799404,193.86800538753513,0.0,99.99999999999997,191.52197869474713,108.33921980888643,73.12477041753401,189.05350802008076,135.66816393187162,81.60279172278688,55.576686413693885,96.27617076791785,98.86135178155989,70.76596146281241,158.23576609413087,82.43696890071593,99.99999999999997,99.99999999999997,157.21766861756197,74.78820289874658,99.99999999999997,147.35031223215375,53.68738762945317,171.23206291775554,65.84928131686245,176.71573441963764,66.37504288596169,112.61391834414343,134.45822737121009,99.99999999999997,99.99999999999997,197.54989592261535,122.34656463342678,157.20897128862538,163
NOOAPH,100.00000000000007,100.00000000000004,100.00000000000014,100.00000000000001,100.00000000000004,99.99999999999999,100.00000000000001,0,0,99.99999999999999,100.00000000000004,100.00000000000014,99.99999999999999,99.99999999999997,99.99999999999996,100.00000000000001,99.99999999999999,99.99999999999984,0,100.0,0,100.00000000000004,99.99999999999997,100.00000000000011,99.99999999999997,99.99999999999997,99.99999999999989,99.99999999999969,99.99999999999974,100.0000000000001,0,99.99999999999966,0,99.99999999999997,100.00000000000016,100.00000000000001,100.00000000000007,99.9999999999999,99.99999999999969,100.00000000000006,99.9999999999999,100.00000000000006,100.00000000000006,99.99999999999994,100.00000000000003,100.00000000000006,0,100.0,100.00000000000001,100.00000000000009,0,99.99999999999999,99.99999999999993,100.00000000000009,100.0,100.0,99.99999999999996,100.0,100.00000000000004,100.00000000000004,0,100.0,100.0,99.99999999999993,0,100.00000000000003,100.00000000000011,99.99999999999976,99.99999999999997,99.99999999999997,0,100.0,99.99999999999991,100.0,99.99999999999999,100.00000000000004,100.00000000000003,100.00000000000001,99.99999999999979,99.9999999999998,100.00000000000006,99.99999999999997,99.99999999999999,0,0,100.00000000000004,100.00000000000001,0,100.0,100.00000000000001,100.0,100.0,100.0000000000001,99.99999999999997,99.99999999999999,99.99999999999994,0,0,100.0,99.99999999999993,99.99999999999943,0
IRATIH,173.17387839480477,169.2544433330769,200.00000000000017,200.00000000000003,200.00000000000006,182.87996694442535,200.00000000000003,100.0,100.0,162.4828103512939,173.2399697199092,180.2913420493483,200.0,200.0,199.99999999999997,195.23798185671086,160.0240096038415,177.75056324729584,100.0,200.00000000000003,100.0,181.66877760958886,200.0,188.4070401143573,125.01900139931949,170.00100030009003,173.58078602620085,184.8858789930986,155.85160656873867,192.6925698704841,100.0,148.25791808979616,100.0,200.0,190.91487524428507,172.26937442840418,186.69507891056816,174.80245496731692,177.69289969500878,154.86285898677,193.26866650557486,182.49835922117703,187.7943083848325,179.04484266483746,175.0109381836365,163.65290158268152,100.0,188.8790085033069,200.0,179.48354250848718,100.0,200.0,183.84316833109705,192.9836261209878,160.02400960384153,190.00700210063022,183.88267137619258,200.00000000000003,179.99733208830793,172.84514694986416,100.0,160.0240096038415,188.61882496442374,148.58276671210473,100.0,160.0240096038416,179.33099318604184,166.70369958893443,200.00000000000003,191.52197869474713,100.0,0.0,166.66638419754756,177.7814845704754,149.98610725201445,200.00000000000009,200.00000000000006,190.30487237539936,185.7088414634145,199.99999999999983,181.6411512553583,177.31689825967888,177.2715580072599,100.0,100.0,130.9333957516999,160.02400960384156,100.0,200.0,160.02400960384153,200.00000000000003,200.0,195.04551352529256,166.1048957051704,176.61583549599766,192.3083580969966,100.0,100.0,200.00000000000003,199.99999999999994,176.72408464343803,5
PERHYL,77.18792678161853,74.96383107028163,128.79405458998207,191.52592642809321,131.8499740120165,92.21554485468276,199.99999999999994,99.99999999999991,99.99999999999991,137.99462280993276,77.74393982337764,87.70320700400266,146.02845952340104,199.9999999999999,160.90221288082418,143.95830620375625,92.54104049791736,110.79633492642994,99.99999999999991,156.40096110135724,99.99999999999991,99.13574305575628,134.17339649342833,105.33325704017312,166.3782656961027,165.31843170024564,123.54962539112263,132.11164464244368,121.64411208883779,188.0133430247776,99.99999999999991,114.77233526045761,99.99999999999991,183.0518528561864,117.30564109048828,123.98303822667931,109.24505078961703,110.66637430316489,110.20050890184933,139.1322522958498,122.1614504150258,144.6271410925614,101.27753447018863,139.49697207090972,168.36797817078644,80.04330962264325,99.99999999999991,111.46102042179146,123.05115258804908,91.10762385004797,99.99999999999991,157.12325941710753,103.31329350064658,126.33959653279454,162.1564822425788,186.56213217232343,90.76393442375846,185.31443049988553,99.9332734954354,150.582782863702,99.99999999999991,178.5368664570745,91.57281743426088,94.64362869006037,99.99999999999991,111.9877266543697,74.97432836599293,142.75651814587545,188.13968662875925,108.33921980888643,99.99999999999991,166.66638419754756,0.0,115.53382426466226,156.97074572504349,126.76303903192799,130.78376706466568,104.37742641300704,117.01929125432184,122.83233926800936,73.90588886239887,125.8493589468932,92.12153889750573,99.99999999999991,99.99999999999991,115.29062870348372,99.99745777792845,99.99999999999991,190.6785190709025,105.69595310436739,163.28012192600082,126.54673027871226,162.0920519539386,103.70458522834386,81.46777395510641,122.2633737728995,99.99999999999991,99.99999999999991,191.5259264280932,117.7845382053606,129.2434988803495,118
PENHTO,129.5627827180359,105.99568784815487,66.55017473789309,200.0,33.32777314428695,127.26396253701535,200.0,100.0,100.0,175.0093761720215,125.24602573807722,133.5818609904099,171.44898542440694,200.0,196.30061656390598,169.04688206862068,98.53620155160748,142.166422047509,100.0,181.8214870023632,100.0,132.07912431909222,50.01250312578148,146.73099258465118,177.78148457047536,191.11733520056015,164.73077905839318,157.84226833018934,175.6175741301848,200.0000000000001,100.0,143.02226513378832,100.0,199.99999999999997,142.45330182247883,160.40212156686562,119.93074515549046,172.6516640886182,71.36504859903663,180.65182316876417,180.9727639890917,200.00000000000006,115.50011444266423,161.9308925662351,177.7814845704754,100.52116075748648,100.0,142.16084032679376,43.59339517339595,133.3438668562701,100.0,166.44474034620504,102.93293951318789,136.6592967156619,177.78148457047538,200.0,102.16727775324901,200.0,115.56726472353765,172.84446308368854,100.0,177.78148457047538,131.69831266517585,63.974720496794426,100.0,137.79348097155508,117.07619244270082,166.5827288766634,199.99999999999997,73.12477041753401,100.0,177.7814845704754,115.53382426466226,0.0,177.77654389679645,170.0047508313955,33.32777314428694,102.84557888533946,104.75419207317073,155.97999999999988,109.52031026740151,171.06617018197127,129.17200104802419,100.0,100.0,152.8173860659059,77.79578254016369,100.0,200.0,47.262626475038836,177.77592461326773,119.72463334331037,182.6384968155391,110.88400538652161,131.85792836160203,146.79514920708192,100.0,100.0,200.0,133.32121872917799,155.72806131910218,6
FALSAT-3,159.33534945298788,188.88580161155878,200.0000000000001,200.00000000000009,200.00000000000003,156.8769867916428,200.00000000000009,99.99999999999999,99.99999999999999,133.37038066129477,172.5170878396373,173.4745345990591,177.77160322311755,188.8858016115588,188.89074043215012,157.13813056624133,188.88580161155872,166.5552695189601,99.99999999999999,165.64653505369384,99.99999999999999,184.76688859270445,199.99999999999994,140.16584761141186,155.54320644623505,183.76512953886163,117.0534480932003,177.43941700944603,132.76540007088886,187.73006134969333,99.99999999999999,142.4379950728317,99.99999999999999,200.00000000000006,179.552788256147,172.64155715356023,188.88580161155886,135.99626018121583,186.06392206875998,89.62189220931099,134.24921722429116,131.94329146740392,184.74555580987254,194.2896338849352,188.88580161155878,188.8858016115588,99.99999999999999,166.6672848770941,199.04545629498477,164.91150340752452,99.99999999999999,199.99999999999997,177.19546671435114,181.86942773254654,183.00102552728876,157.7756044234777,172.01267208073753,177.77160322311755,163.33270428487634,167.89296387384576,99.99999999999999,188.88580161155875,158.2633173667936,173.84104336053153,99.99999999999999,188.8858016115588,168.21679479760056,166.71297582661828,151.0982665547834,189.05350802008076,99.99999999999999,149.98610725201445,156.97074572504349,177.77654389679645,0.0,183.88492645840705,185.72245247963411,179.9381230456685,190.47256097560958,180.8898016115586,167.56543869974544,155.55012055657312,188.88580161155875,99.99999999999999,99.99999999999999,155.7656776555951,188.88580161155875,99.99999999999999,200.0,188.88580161155875,152.76739566046928,200.0,183.93209124496096,186.02448941378486,159.08896651956277,184.62440975928757,99.99999999999999,99.99999999999999,200.00000000000009,159.6734398883288,166.19299465546658,18
INUJAT,116.16099719584349,155.00712624709328,160.0080014002452,167.49431150451335,162.598579021554,115.49861276339708,169.99474908108922,100.00000000000004,100.00000000000004,157.5106888236008,116.7671690739889,130.58092305182151,166.4481102712552,169.9947490810892,164.08534799705598,137.95264120029316,148.68724668326388,109.39063725227244,100.00000000000004,156.28173714257477,100.00000000000004,128.45506821931153,170.00475083139548,133.76649517257064,185.00237541569774,158.77075552340898,133.28660078142957,155.23151567318632,145.3419519853895,200.00000000000014,100.00000000000004,176.35003827807526,100.00000000000004,159.9929987747856,133.19725034506152,126.46648965341635,170.00475083139563,121.89008256326098,162.1506419183027,169.9064214262666,134.26961820911083,123.12832496726091,145.07608675876259,151.66825591203144,187.49921870116887,144.85428118922093,100.00000000000004,115.55050283635686,157.18769221163495,105.42804146990544,100.00000000000004,150.0112519690946,127.81564462458898,149.48870549459238,161.61953717054965,187.49781211712053,127.61360414468592,150.00625109394147,146.67511271886045,181.08421832551252,100.00000000000004,200.00000000000003,110.4702862338173,153.59248516600763,100.00000000000004,140.0145025379442,121.2380533308176,158.8009942624304,200.00000000000003,135.66816393187162,100.00000000000004,200.00000000000009,126.76303903192799,170.0047508313955,183.88492645840705,0.0,170.00475083139554,119.03863775825815,160.47731180700507,94.01425249418631,105.32170809009769,104.47598694635187,112.6937313209507,100.00000000000004,100.00000000000004,156.4219275677815,121.77193669744368,100.00000000000004,180.0065011376991,150.5673680433147,174.99895759496314,137.5090640862151,172.91177606751268,133.79333443211215,121.12660670430765,153.33856501255974,100.00000000000004,100.00000000000004,149.99124846848198,147.88733994285812,156.13912183462773,40
