,Literature,RICCOT-11,FLAHPO-4,GARITS-2,KAIPOP-2,LOERPJ,AINRHA,WINPKP,PURTMS,BUCPAR,GALTTO-3,ASHHTO,MCIHAT-2,ROMFYY-2,ROTTEC,SCHIHA-3,STRAMH-2,NOOTSA-2,LEVBHW-2,FLAHOT,AMIAHA,LESRCO,THITEM,WINAIR,FRASAT-13,PIKHBT,STOPAR,TOMCIH,LOECER,SCHHOT-7,DUSDHD,PAPPOT-2,DAVHOP,MURWIT,MIJHAS,AINTPO,SCHROH-5,WAXHQC,STRTEC-2,NATHST,ROTHAJ,INUHLT,LYBCHS,ZINTUT,GARHSA,GILTNT,HUMHIS,SIRTCO,BUTTSA-3,COVROT-2,HENDHO,GRETSA-6,COVROP,AINPAR,HATHSA,PENTIH,STRTEC,PENTSO-2,COTMCA-2,SWABSO,MELHAO,MATTHB,1173780,KAIOHA-2,ROBHOP,GAROMI-3,WARCSA-3,SWAPIA-2,MENPIT,INUJAT,FALSAT-3,PENHTO,PERHYL,IRATIH,NOOAPH,ELLTCO-4,PURHPO-3,BRIPTT,PITTEC,BIRHOS,MCIFRO,ROCICH,KAIPAR,PENTSI,SPELTT,MCISGA,CLACAH,PEAHRO,EPIHPO,CARTIJ,PITSRA-2,ROTWWH,AINSAP-2,SCAWWH-2,RUSFS-3,YANHVO,PEAHOP-2,PENHOP-2,PATHBS,ROCHAT-4,GRETIO-4,totalAggressiveCites
MELHAO,196.7158848812882,99.99999999999999,200.00000000000028,199.99999999999997,99.99999999999999,199.99999999999918,197.97892567930805,199.9999999999994,200.0,199.99999999999991,199.99999999999994,200.00000000000003,195.535098287562,99.99999999999999,181.8033084893655,99.99999999999999,185.1751442006563,199.99999999999991,198.41424795828502,199.99999999999994,159.97598559135483,199.9999999999999,199.68128481460943,199.0997080134094,199.99999999999974,99.99999999999999,99.99999999999999,100.04997501249376,200.00000000000003,200.0,200.0,200.0000000000001,200.0,99.99999999999999,199.99999999999974,198.35514941960972,200.0,199.99999999999974,199.99999999999997,196.08073912787626,198.8311893438162,195.7982512224335,199.99999999999991,99.99999999999999,189.47701058619052,199.99999999999997,198.76618685044184,99.99999999999999,200.00000000000003,200.00000000000003,200.0,200.00000000000017,192.9680907585085,193.0960682108452,200.00000000000014,191.04124504745937,194.99825358016034,200.0000000000003,191.7126080155901,200.00000000000045,0.0,99.99999999999999,187.80689970560516,199.9999999999994,200.00000000000006,192.00000000000014,199.99999999999991,200.00000000000026,199.99999999999997,164.99387392793747,199.99999999999994,199.99999999999994,199.9999999999998,200.00000000000003,99.99999999999999,198.6004652871312,199.99999999999986,200.00000000000014,193.11721384816616,200.00000000000006,99.99999999999999,199.99999999999991,196.2057328725348,200.00000000000003,194.84886572023188,200.00000000000009,154.14999999999995,99.99999999999999,99.99999999999999,198.07853206774175,197.2610056217857,197.7510086125497,198.68065254212127,200.0,200.00000000000003,200.0,200.0,99.99999999999999,185.7020303116957,199.99999999999972,99.99999999999999,2
MATTHB,99.99999999999993,0,99.99999999999955,100.00000000000001,0,99.99999999999974,99.99999999999979,99.99999999999977,99.99999999999997,100.00000000000001,100.0000000000002,99.99999999999996,100.00000000000027,0,100.00000000000001,0,99.99999999999987,100.00000000000001,99.99999999999991,100.00000000000001,100.00000000000001,100.0,99.99999999999972,100.00000000000011,99.99999999999993,0,0,100.00000000000001,99.99999999999982,100.00000000000003,99.99999999999997,100.00000000000014,100.00000000000003,0,100.00000000000003,100.0,100.0,100.0,100.0,100.0,100.00000000000014,99.99999999999991,100.00000000000001,0,99.99999999999999,100.0,100.0,0,100.0,100.0,99.99999999999993,100.00000000000024,100.00000000000001,100.00000000000036,100.0000000000001,99.9999999999995,99.99999999999982,99.99999999999994,99.99999999999994,100.00000000000021,99.99999999999999,0,100.00000000000027,100.00000000000014,100.00000000000006,100.00000000000004,99.99999999999979,100.00000000000004,100.00000000000003,100.00000000000009,99.99999999999996,100.0,99.99999999999973,100.0,0,99.99999999999996,99.99999999999999,99.99999999999991,100.00000000000004,100.00000000000003,0,99.99999999999999,100.00000000000023,100.0,99.99999999999929,100.00000000000003,100.0,0,0,99.99999999999987,99.99999999999991,99.99999999999996,99.99999999999989,100.0,100.0,100.00000000000004,100.0,0,100.00000000000007,100.0000000000002,0,0
1173780,130.63615331781526,100.00000000000027,164.44883150563405,200.00000000000045,100.00000000000027,171.19424102353912,151.1087100394988,173.00850063907558,176.42393498339362,194.02635264526825,164.8536085658867,164.81044225671886,138.3775254559671,100.00000000000027,184.90248230824173,100.00000000000027,123.80617532609311,155.8819421337631,169.58838812847196,180.57201735324966,196.42152799611296,186.00623088575767,152.93212840771585,149.0663656688146,189.40168668652686,100.00000000000027,100.00000000000027,196.48155029010806,152.59625764330295,176.09683596764523,189.60185211650068,172.94671506331292,173.09592446717147,100.00000000000027,164.44652992101177,187.28643874167238,196.66733358104455,137.7011829834157,192.92040620446366,159.80700877924934,165.85944170815048,117.21901848017745,155.54874538334354,100.00000000000027,153.20661647044258,163.6679732430481,136.03330742099024,100.00000000000027,166.79070989849072,191.85579761552734,176.6436620539448,152.89365338585563,146.16061667948765,174.52509710182147,185.45318630449162,155.08204540594502,147.5843863264919,160.2086888201759,138.1091364516765,151.93017621710703,187.80689970560516,100.00000000000027,0.0,173.56061812983702,151.98864025038162,145.16254231571745,151.83815361602984,127.46710908323543,165.62632612446413,161.3887828803747,199.6570154628865,175.05073312944828,168.00896470806876,199.74276159716482,100.00000000000027,120.84333617115794,196.66161717209272,184.09936012959463,146.59832837274877,151.2724620319341,100.00000000000027,147.5517862646065,145.85040067128512,199.48552319432963,169.695450094713,170.46484177971877,174.19327178666376,100.00000000000027,100.00000000000027,159.18325522484184,147.64567655615718,122.30520021234969,176.5127893249648,141.57442027732742,190.76755680284558,160.43270154467467,170.94349329751077,100.00000000000027,153.26519865350738,161.4946081939341,100.00000000000027,70
KAIOHA-2,160.6370671382285,100.00000000000014,183.1682155757131,200.00000000000014,100.00000000000014,181.51555929660304,169.36304208865394,171.70678493080408,187.36948027474799,199.36842936277125,179.06243219939668,182.02655228220692,172.24710651329474,100.00000000000014,192.98430283812002,100.00000000000014,169.71657415598742,174.20043877277695,190.37227119285456,192.084882560406,199.9999999999996,182.4633886396227,171.04056652411646,169.31144439743431,184.6002853684293,100.00000000000014,100.00000000000014,199.99999999999943,161.90474383851898,178.89501453928258,192.10010394600016,178.64862158611425,173.37929764082068,100.00000000000014,176.69620295947675,189.1025485947823,199.99999999999955,173.87446791955654,193.89008989640433,199.7605294667173,178.51445137022748,179.13974700004874,188.54280440734985,100.00000000000014,177.3950249898551,178.89501453928256,185.36573178632935,100.00000000000014,178.8107877672504,199.52105893343472,188.7071025055961,165.75855714161565,190.8994515070695,190.63990861033255,187.27333239900312,178.04920688070408,176.38033955760085,176.6216972273295,180.7440775530262,147.55214134091437,199.9999999999994,100.00000000000014,173.56061812983702,0.0,171.17018859178066,161.76173424033885,177.5407744705141,169.0488488149889,183.3423244430996,154.75443140247754,198.7421218141863,178.95817160300535,172.30608789437198,187.49753292719797,100.00000000000014,171.66035107575564,190.13170879330482,192.56366709902414,173.26322306261585,184.45000913746725,100.00000000000014,174.7563939707938,167.92323211184663,200.00000000000017,176.52450563647125,177.4084997203106,194.73691135642895,100.00000000000014,100.00000000000014,179.73778675938928,154.50824980328827,168.58199204101922,182.18143490042564,183.691673963505,181.15413767883632,175.0990981109777,200.0000000000002,100.00000000000014,194.73954290075145,170.18455071526205,100.00000000000014,76
ROBHOP,128.32596492066827,100.00000000000006,175.03426923639574,200.00000000000006,100.00000000000006,183.50033870759228,168.7491626007023,173.93585218002102,159.85331790596584,198.97938354766282,153.97685074473273,149.53206305250526,144.64334952024544,100.00000000000006,197.95468462951618,100.00000000000006,145.15860988781785,146.39706986793607,160.12095905179083,173.95784991812113,200.00000000000009,185.02882082017894,134.55173228567543,123.021010681584,173.65993059808125,100.00000000000006,100.00000000000006,200.00000000000009,118.64298707171811,165.4407692604966,191.83506838130228,143.8196695566979,158.25738704629555,100.00000000000006,141.79177798792335,190.36715876562334,195.9175341906512,110.37282086690901,199.48969177383157,170.7491324760155,155.84315301198413,118.57756118248182,149.81576989678862,100.00000000000006,126.22930937598694,146.45044855466526,134.68061443731034,100.00000000000006,136.94315550693042,196.93815064298843,163.8938165449498,144.78907812848166,174.8048968384419,177.10677385700762,186.21010629626508,137.55507181851868,162.60716105570012,159.54898961010164,144.30432514688445,140.07896397656694,200.00000000000006,100.00000000000006,151.98864025038162,171.17018859178066,0.0,136.68088507858752,146.18593473064442,115.50550914788947,146.02021226079947,156.1853131401486,195.27250459277408,176.17064707083082,130.27461998895762,200.00000000000006,100.00000000000006,112.15258744578527,195.91753419065122,178.6172995361767,146.1071530524695,143.86494135449914,100.00000000000006,127.77757589271773,126.70430270234944,195.92569912226992,175.34804808517814,159.72424252844024,191.8350683813023,100.00000000000006,100.00000000000006,154.27540769462166,140.79413407258102,114.87870171022408,182.71712282881398,123.75235671977727,180.66507305299618,122.33772676921498,183.67830169422336,100.00000000000006,153.9457802544193,169.55193882773435,100.00000000000006,49
GAROMI-3,136.00712371128506,100.00000000000004,193.0279653730637,200.00000000000017,100.00000000000004,173.3570250466858,164.2054726268661,174.98832820041355,163.46951965589682,199.0400000000001,177.12332993835435,167.40043710927742,142.00139981258934,100.00000000000004,193.1680000000001,100.00000000000004,140.66251684132783,159.6208301886793,181.24273616038488,185.90461656390607,188.00400000000013,183.50400000000016,146.03850401025966,153.35867416459382,187.21297962245288,100.00000000000004,100.00000000000004,192.00000000000017,128.77208952551445,181.90400000000014,192.0000000000001,169.4965811283077,181.52000000000015,100.00000000000004,163.24074461415336,193.9334976537418,184.0000000000001,129.5317204998753,196.66800000000015,163.3383141293475,165.81479145680132,131.52140964799318,161.02904926764313,100.00000000000004,157.3470650445043,169.70176482814364,138.2505632190297,100.00000000000004,169.1309761688195,197.957921870117,177.66672508502688,151.66842450598944,169.63212101134496,180.1746802443996,193.55275895450168,167.7075477011653,157.25961019909184,167.30312419258186,133.74944552994222,144.70416270508605,192.00000000000014,100.00000000000004,145.16254231571745,161.76173424033885,136.68088507858752,0.0,152.9332484756098,123.030252395869,171.8064233242819,120.55395914285016,200.00000000000014,182.66400000000013,159.85876929334697,200.00000000000014,100.00000000000004,140.95286641361582,200.00000000000014,189.08846661482045,157.79895849679974,159.14299990003002,100.00000000000004,150.07923532772833,111.50258182557455,198.81200000000004,172.34328139616383,144.1031507662488,184.00000000000017,100.00000000000004,100.00000000000004,158.03651004491118,144.5709608255327,135.97269026295436,181.47850204538443,143.28314356978962,190.01406596339078,151.3675165659513,179.20800000000006,100.00000000000004,160.93240606233925,182.77111319500483,100.00000000000004,50
WARCSA-3,143.11975149539708,99.99999999999979,179.56539661975097,199.9999999999998,99.99999999999979,198.4919963165824,144.6736168262221,189.0599862100663,163.90639895855938,199.99999999999991,150.36119463615654,135.84237570444444,150.40528710008886,99.99999999999979,187.29992378048775,99.99999999999979,157.75259837254228,165.5894968074089,177.5825298667824,196.3006165639059,198.93292682926815,180.96508355610302,154.1882289846807,156.7785451634609,188.50132204978348,99.99999999999979,99.99999999999979,199.99999999999994,151.11347982306077,161.90929878048766,199.9999999999999,154.5467526606431,166.91529175001912,99.99999999999979,158.39486431320367,173.20067101971864,199.99999999999986,141.10812545386693,199.99999999999991,185.74377811640136,155.36540317809167,140.7303694912939,169.70772963284705,99.99999999999979,150.8607647506254,135.12643536089,161.19141448385076,99.99999999999979,159.26745883702625,189.30889675936285,151.04406724691881,130.61067860254812,194.7599085365853,192.30211605509353,192.95729401547706,121.93230680027573,182.8617791701552,130.54593228030572,171.0311456287079,165.67087182817642,199.99999999999991,99.99999999999979,151.83815361602984,177.5407744705141,146.18593473064442,152.9332484756098,0.0,123.39680087727483,135.72237690826566,165.67849092531722,199.9999999999999,161.91379868767655,166.376423174475,199.04725609756085,99.99999999999979,130.11909497098662,199.99999999999991,193.00077769136738,159.0281186601775,158.65197138648026,99.99999999999979,136.34291877741182,153.5073815862705,199.99999999999983,164.26984512957836,156.55546611955182,199.99999999999991,99.99999999999979,99.99999999999979,128.11894239850514,156.83535618784762,147.55294902384748,136.02763234385552,149.32700092759197,188.10079157314667,133.9901899341327,192.3780487804876,99.99999999999979,169.0455781022234,177.43796290125172,99.99999999999979,42
SWAPIA-2,121.3109372849188,100.00000000000004,172.4748108594553,196.22736796270644,100.00000000000004,185.71227618427474,148.06682649271772,178.12265943916327,163.97478698374894,199.72707254287775,151.28941969495762,130.68057899318057,140.440896593982,100.00000000000004,192.02307477592052,100.00000000000004,133.73701373087872,148.33446370398377,177.18295153020023,195.26783425456773,200.00000000000014,181.91855596563622,142.90023043563696,132.52567907523624,188.48722103816328,100.00000000000004,100.00000000000004,200.00000000000028,121.45497290186115,168.74205253853566,200.00000000000023,152.82914182830538,169.0574597205867,100.00000000000004,140.93372697559607,186.73323990587141,190.69565487082477,102.3581578412104,198.91604379245123,166.43856286193733,153.47183153205444,110.98199722817276,150.4983565007948,100.00000000000004,147.54040058759372,142.45174081685477,127.85306477301248,100.00000000000004,157.3181619603877,200.00000000000009,163.78481309432823,131.9157954943798,169.6092905699179,181.38421732907537,190.3753250928883,138.84948349064996,155.30561330756288,141.33966338733546,144.96023064211988,130.69192509829782,200.00000000000026,100.00000000000004,127.46710908323543,169.0488488149889,115.50550914788947,123.030252395869,123.39680087727483,0.0,130.7616691795698,153.2495246805276,199.05560896938883,166.4144155320536,152.61626946365593,199.8805942375091,100.00000000000004,103.3653773040305,198.7020438544802,185.97180442649,145.89818915183557,140.08645063336758,100.00000000000004,125.02559756489725,126.29238797067553,200.0000000000001,169.02435805394606,143.57715581373245,200.00000000000026,100.00000000000004,100.00000000000004,141.99850728893998,145.24987874998442,118.65819025830938,174.49952692720964,117.85644328406602,179.3652732331858,130.7240827246696,181.3975126384022,100.00000000000004,139.9440445322224,172.85862891237505,100.00000000000004,129
MENPIT,163.19723795468,100.00000000000003,179.9286640188702,200.00000000000003,100.00000000000003,199.97304737885747,176.19404737555632,191.5490691794987,195.5586676002801,200.0,156.2512284463504,104.01299231482157,160.25827656741114,100.00000000000003,200.0,100.00000000000003,165.05903579541726,158.5234642339978,176.1899092835544,198.7668721879687,200.0,190.482995141469,163.87511724507547,154.65771655231623,187.5109388673584,100.00000000000003,100.00000000000003,200.0,154.17407631594176,169.05816778619413,199.99999999999997,159.0288142175761,175.0934684864613,100.00000000000003,141.75425450556355,195.06297851321318,200.0,146.76597140620868,200.0,200.00000000000006,161.31342026289462,141.62333794755622,177.62982689747005,100.00000000000003,166.0715226207406,104.38036267496565,170.52876334540125,100.00000000000003,178.36593551398332,199.99999999999997,171.4481694246764,143.30487799439382,200.0,188.5325692982157,197.8509196515006,129.09289683770024,192.39998004091592,151.52578494979792,189.26924052183676,169.9246483019186,199.99999999999997,100.00000000000003,165.62632612446413,183.3423244430996,146.02021226079947,171.8064233242819,135.72237690826566,130.7616691795698,0.0,178.3362088365465,197.22145040288964,157.13877376018297,170.61850172641047,200.0,100.00000000000003,122.54110356274188,199.99999999999997,192.53416287079196,160.75470551851419,160.0119964010797,100.00000000000003,118.82711747202497,158.5281561292944,200.00000000000003,182.1317454103404,144.40855743294986,200.0,100.00000000000003,100.00000000000003,162.24544301019196,170.57909188641406,156.9830324186672,189.58190948801013,145.592567422212,190.27644581578616,109.51995054707906,200.00000000000006,100.00000000000003,147.624493588882,179.96924903712969,100.00000000000003,14
INUJAT,165.29238700944762,100.00000000000009,195.3666854893764,200.0000000000001,100.00000000000009,189.26515603642446,176.88137239347537,182.84302459204747,181.9606289958401,194.9991248468483,185.9520044793688,180.4161039509747,174.17408353526832,100.00000000000009,190.29802175024338,100.00000000000009,151.45441396349634,168.29360232380293,190.39977142312927,187.415403927982,169.99474908108934,179.76463471847794,173.45400225575816,176.00348228994588,181.25474026963346,100.00000000000009,100.00000000000009,169.9947490810893,158.3300001196922,180.00650113769922,180.85569855202763,175.81279170185306,178.0829803252041,100.00000000000009,177.78352090692772,196.76216349715986,200.0000000000001,163.58682812492194,200.00000000000014,179.61553646748442,178.05461623638334,148.2102466473722,170.21955040534226,100.00000000000009,171.0403610409039,177.70481913931573,161.59173962262724,100.00000000000009,175.15840217462852,200.00000000000009,194.09718015923312,166.18993446306777,177.9176591706906,184.48010513752564,194.03654787700174,173.4475725624362,172.860625171553,178.88149770952592,170.41689215448264,168.98196379021599,164.99387392793747,100.00000000000009,161.3887828803747,154.75443140247754,156.1853131401486,120.55395914285016,165.67849092531722,153.2495246805276,178.3362088365465,0.0,200.0000000000001,180.00650113769913,176.3879669646129,200.00000000000017,100.00000000000009,160.02093148228207,200.00000000000009,193.9562270858794,173.01824845984476,173.35324794505252,100.00000000000009,172.50344567380347,153.05431131887417,200.0000000000001,181.45973324677846,175.11003958674766,149.99124846848207,100.00000000000009,100.00000000000009,172.34535460340965,167.22457714551433,156.1828433140697,188.49507070120086,171.65515339024503,191.1154831113918,162.24274484542408,180.0065011376992,100.00000000000009,175.34112364430726,189.24263343765114,100.00000000000009,40
FALSAT-3,191.3099240452763,99.99999999999996,185.07585820014705,197.08808002222833,99.99999999999996,180.794468975083,193.22924952086433,183.27970581475483,199.99999999999997,200.0,181.7367724791874,199.99999999999997,199.50573043773744,99.99999999999996,182.79599975735044,99.99999999999996,195.09390571100036,199.99999999999986,190.0761301683834,188.89074043215012,200.00000000000009,188.88580161155872,194.20761470875408,191.47166689207742,173.59608128287496,99.99999999999996,99.99999999999996,199.99999999999997,190.50685214516923,200.0,199.99999999999994,200.00000000000009,199.99999999999997,99.99999999999996,187.57531026751064,195.09012444182807,200.00000000000006,198.94234810680405,198.14392886913035,200.0000000000001,192.98011617907713,199.50832515376106,199.9999999999999,99.99999999999996,192.97414020119032,199.99999999999991,197.22114155504923,99.99999999999996,200.00000000000003,200.00000000000009,199.99999999999997,200.0000000000001,192.1911740075869,189.90328270638574,151.95201851003588,197.95627511900406,186.8409759992013,200.00000000000028,196.0677054397407,195.4551652047452,199.99999999999994,99.99999999999996,199.6570154628865,198.7421218141863,195.27250459277408,200.00000000000014,199.9999999999999,199.05560896938883,197.22145040288964,200.0000000000001,0.0,199.99999999999991,188.7439872015541,184.25118088357885,99.99999999999996,199.5445083874127,188.8858016115588,192.38677410391773,193.5666909562661,200.00000000000009,99.99999999999996,192.0796620065612,193.30595649522235,200.0,192.70290317928007,194.26518706923034,199.99999999999997,99.99999999999996,99.99999999999996,199.43836973351398,193.19428371873246,198.96992760880136,192.47880324217584,199.99999999999997,175.26695793145225,200.0,199.99999999999997,99.99999999999996,200.0,187.22413609306494,99.99999999999996,18
PENHTO,177.06972626919148,100.0,183.911430422236,200.0,100.0,198.57921182835005,178.2348173230599,193.8588830153985,192.22766830049014,200.0,186.8989547038328,145.83645911477868,182.63878162552902,100.0,188.89074228523765,100.0,182.30515382961408,147.3813083229735,200.0,196.300616563906,199.99999999999997,171.44898542440694,173.88928236442612,178.3821780036768,187.51093886735833,100.0,100.0,199.99999999999997,187.2012946766748,111.11481790380876,199.99999999999994,148.57529385654638,141.8808921260652,100.0,177.7829653838457,196.71029883921958,199.99999999999997,178.00088303610855,199.99999999999994,200.00000000000006,179.7371053509064,173.7773415339174,188.81491344873498,100.0,171.9386948965082,112.40293871003891,193.0639693214029,100.0,158.59239773366414,199.99999999999997,186.67581239818233,156.83680476081508,199.99999999999997,194.71849218129753,191.40367860600202,163.0077245389506,195.23456913327664,164.44030099220922,193.3627927781624,168.19070126800884,199.99999999999994,100.0,175.05073312944828,178.95817160300535,176.17064707083082,182.66400000000013,161.91379868767655,166.4144155320536,157.13877376018297,180.00650113769913,199.99999999999991,0.0,183.3741203899263,199.99999999999997,100.0,162.6031590547324,199.99999999999994,196.26708143539594,172.3587308142339,180.02599220233932,100.0,149.36195684705993,163.4137019719453,200.0,186.88315166999877,176.76418923011687,199.99999999999994,100.0,100.0,182.0566823423059,169.75602407576076,160.33649031445805,190.25346923008368,179.8862615983239,180.5528916315723,140.3125651177329,200.00000000000003,100.0,200.0,180.93440302029265,100.0,6
PERHYL,141.37996931974965,99.99999999999973,167.81034730114445,198.11536603760769,99.99999999999973,169.4773405250781,172.14548505530897,175.96290203672717,174.36839922636997,199.3813926292508,163.37926648396433,165.7003295329666,150.78643456407332,99.99999999999973,198.44585490691213,99.99999999999973,157.6189725641138,169.45064499691492,176.12590844894953,182.86709338746,199.99999999999986,170.99093111136892,150.12289668713964,153.4539697510616,185.11274754887407,99.99999999999973,99.99999999999973,199.99999999999983,152.72601767194058,166.4275838148248,199.57629632140444,149.49606655969748,146.89122834274434,99.99999999999973,151.83896493436538,184.12047474242297,196.61037057123713,148.54151050413634,198.44416009219782,183.0899843421431,177.97663092502023,147.17418012458506,176.36480455688942,99.99999999999973,150.553878449648,162.06082974686078,163.61070504258666,99.99999999999973,138.37730291986836,196.18666689264188,171.04802715333915,160.83186300851088,186.8075622632555,165.34456614722683,184.8516907921955,154.47220590232314,161.42624481693605,158.42600759619768,163.65404461147233,168.09094370981728,199.9999999999998,99.99999999999973,168.00896470806876,172.30608789437198,130.27461998895762,159.85876929334697,166.376423174475,152.61626946365593,170.61850172641047,176.3879669646129,188.7439872015541,183.3741203899263,0.0,195.33586990602242,99.99999999999973,154.02786948584858,199.4356267001109,182.73933446448794,148.61193843757553,181.98099782654282,99.99999999999973,150.4804653742534,160.29808567956073,199.9999999999999,172.89627906928575,164.7220395074427,195.7629632140465,99.99999999999973,99.99999999999973,159.26137975842835,137.7734569460167,154.70010802701643,181.1482160824108,163.25916085715974,184.52392186678583,153.97556146754368,199.32207411424721,99.99999999999973,164.52998676941948,165.76174154209434,99.99999999999973,118
IRATIH,195.6761979861611,100.0,191.62593486838213,197.57327880027267,100.0,197.70517682844607,197.28957874084202,197.70167777522366,196.67900370111036,174.9949989998,200.00000000000006,199.99999999999997,199.62929782830312,100.0,200.00000000000006,100.0,197.79375333040403,199.99999999999997,200.00000000000014,200.0,200.00000000000009,200.0,198.6753699201777,198.19941602681945,176.03450431303912,100.0,100.0,200.00000000000006,198.69843674678052,200.00000000000006,200.00000000000003,200.00000000000017,200.0000000000001,100.0,193.3302207696925,196.29785132131389,200.00000000000006,200.00000000000017,190.00700210063025,200.0000000000001,199.99999999999994,199.91895469567518,199.99999999999994,100.0,200.00000000000006,199.99999999999994,200.0000000000001,100.0,200.00000000000009,199.99999999999997,200.00000000000003,200.00000000000023,196.8747070037816,199.68932306948733,177.6960309777349,197.87931476783675,197.31230976498176,200.00000000000037,197.75150929795933,200.00000000000048,200.00000000000003,100.0,199.74276159716482,187.49753292719797,200.00000000000006,200.00000000000014,199.04725609756085,199.8805942375091,200.0,200.00000000000017,184.25118088357885,199.99999999999997,195.33586990602242,0.0,100.0,199.83470062446423,200.00000000000003,188.90123319631155,197.15740931929284,200.00000000000009,100.0,187.89486572524683,199.99999999999972,200.0,194.8272309562575,199.99999999999994,200.00000000000006,100.0,100.0,199.99999999999994,197.26442936475863,199.2274457066011,199.84746283144648,200.0,200.00000000000003,195.8324650968952,200.00000000000003,100.0,200.00000000000003,165.2667223171142,100.0,5
NOOAPH,99.99999999999993,0,99.99999999999955,100.00000000000001,0,99.99999999999974,99.99999999999979,99.99999999999977,99.99999999999997,100.00000000000001,100.0000000000002,99.99999999999996,100.00000000000027,0,100.00000000000001,0,99.99999999999987,100.00000000000001,99.99999999999991,100.00000000000001,100.00000000000001,100.0,99.99999999999972,100.00000000000011,99.99999999999993,0,0,100.00000000000001,99.99999999999982,100.00000000000003,99.99999999999997,100.00000000000014,100.00000000000003,0,100.00000000000003,100.0,100.0,100.0,100.0,100.0,100.00000000000014,99.99999999999991,100.00000000000001,0,99.99999999999999,100.0,100.0,0,100.0,100.0,99.99999999999993,100.00000000000024,100.00000000000001,100.00000000000036,100.0000000000001,99.9999999999995,99.99999999999982,99.99999999999994,99.99999999999994,100.00000000000021,99.99999999999999,0,100.00000000000027,100.00000000000014,100.00000000000006,100.00000000000004,99.99999999999979,100.00000000000004,100.00000000000003,100.00000000000009,99.99999999999996,100.0,99.99999999999973,100.0,0,99.99999999999996,99.99999999999999,99.99999999999991,100.00000000000004,100.00000000000003,0,99.99999999999999,100.00000000000023,100.0,99.99999999999929,100.00000000000003,100.0,0,0,99.99999999999987,99.99999999999991,99.99999999999996,99.99999999999989,100.0,100.0,100.00000000000004,100.0,0,100.00000000000007,100.0000000000002,0,0
ELLTCO-4,118.08612474691026,99.99999999999996,178.79172918987823,200.0,99.99999999999996,187.89395787780353,155.86904515731607,178.51866589697576,173.77408067528614,198.6592383984327,149.7653707262575,129.87179665003177,134.59789546012905,99.99999999999996,190.81302803967182,99.99999999999996,113.78848869590571,137.5082880714147,172.68797533830866,192.71913009396596,199.12452552957015,180.9183298640872,130.73679834621817,131.538177661464,186.937901032168,99.99999999999996,99.99999999999996,199.4747153177422,121.01195334392698,162.7378474347986,199.12452552957026,131.14237178577656,161.4362891045516,99.99999999999996,135.57145556951514,191.8243351925322,199.88245377739676,98.63437011573681,198.6445451206073,173.53244323459023,147.97011115778028,91.18519132322294,113.79505257835885,99.99999999999996,143.86616256917205,131.98595302054258,128.7420779822331,99.99999999999996,152.91620646224882,199.61430145708326,164.8715649627649,123.80459375404557,178.516337504535,177.28646459995863,192.33811465426888,111.16416829301424,160.42505377750535,139.93163863698032,141.84273368100915,139.80527494773034,198.6004652871312,99.99999999999996,120.84333617115794,171.66035107575564,112.15258744578527,140.95286641361582,130.11909497098662,103.3653773040305,122.54110356274188,160.02093148228207,199.5445083874127,162.6031590547324,154.02786948584858,199.83470062446423,99.99999999999996,0.0,199.79429411044447,187.864547844819,136.26193760349415,142.14979267698806,99.99999999999996,105.67269025559479,122.96099816911541,199.66940124892855,168.45704650709962,153.6104528637655,197.7249908167014,99.99999999999996,99.99999999999996,146.66785536819296,135.13629362377907,110.05656597348046,181.02730281277476,104.16257692406013,178.8071805239416,114.64028348830767,149.79919186971955,99.99999999999996,146.78901249261233,161.691688972647,99.99999999999996,163
PURHPO-3,196.13406514950063,99.99999999999999,173.5233496260527,193.18336741649622,99.99999999999999,192.84600427391464,194.74581278549024,194.4426568604914,200.0,199.99999999999991,191.3624586795318,200.00000000000003,200.0,99.99999999999999,197.72768587529532,99.99999999999999,199.9999999999996,196.22641509433953,182.06147765422995,188.89074043215015,200.0,199.99999999999991,197.5249325242628,199.32410511517224,199.9999999999999,99.99999999999999,99.99999999999999,199.9999999999999,199.04276564974865,200.0,199.99999999999986,179.98999499749888,199.99999999999997,99.99999999999999,197.77896351630739,193.41565818720667,194.99749874937464,194.24490814504802,187.49624887466237,200.00000000000006,199.9999999999999,199.25078118668353,199.99999999999991,99.99999999999999,200.00000000000009,197.43658827604784,197.22114155504923,99.99999999999999,200.00000000000006,199.99999999999997,200.0,199.6185244525828,199.99999999999991,190.80396285684617,167.04098096160067,199.81187469714723,191.1541340252479,200.0000000000003,198.05351134359574,197.72758260237285,199.99999999999986,99.99999999999999,196.66161717209272,190.13170879330482,195.91753419065122,200.00000000000014,199.99999999999991,198.7020438544802,199.99999999999997,200.00000000000009,188.8858016115588,199.99999999999994,199.4356267001109,200.00000000000003,99.99999999999999,199.79429411044447,0.0,200.0000000000001,191.65806318397725,190.74277716685003,99.99999999999999,199.99999999999997,195.93738564748912,200.00000000000003,196.12531679475845,200.00000000000009,199.9999999999999,99.99999999999999,99.99999999999999,198.07276189377103,194.88629749587406,200.0,199.01346090987454,193.35528284944624,184.321949575046,200.0,200.0,99.99999999999999,199.99999999999997,199.04702461599322,99.99999999999999,10
