,Literature,IRATIH,ELLTCO-4,PURHPO-3,BRIPTT,NOOAPH,MCIFRO,ROCICH,BIRHOS,PITTEC,PENTSI,KAIPAR,1173780,MATTHB,ROBHOP,KAIOHA-2,SWAPIA-2,MENPIT,WARCSA-3,GAROMI-3,PENHTO,PERHYL,INUJAT,FALSAT-3,PITSRA-2,PEAHOP-2,AINSAP-2,SCAWWH-2,YANHVO,RUSFS-3,ROTWWH,PATHBS,PENHOP-2,ROCHAT-4,GRETIO-4,SPELTT,MCISGA,CLACAH,CARTIJ,EPIHPO,PEAHRO,LESRCO,AMIAHA,FLAHOT,STOPAR,TOMCIH,FRASAT-13,PIKHBT,THITEM,WINAIR,LOECER,DAVHOP,PAPPOT-2,DUSDHD,SCHHOT-7,GALTTO-3,BUCPAR,PURTMS,WINPKP,AINRHA,RICCOT-11,FLAHPO-4,LOERPJ,KAIPOP-2,GARITS-2,ROMFYY-2,MCIHAT-2,ASHHTO,STRAMH-2,SCHIHA-3,ROTTEC,LEVBHW-2,NOOTSA-2,PENTIH,HATHSA,AINPAR,COVROP,GRETSA-6,STRTEC,PENTSO-2,SWABSO,MELHAO,COTMCA-2,STRTEC-2,NATHST,ROTHAJ,WAXHQC,MURWIT,SCHROH-5,AINTPO,MIJHAS,ZINTUT,LYBCHS,INUHLT,GILTNT,HUMHIS,GARHSA,HENDHO,COVROT-2,SIRTCO,BUTTSA-3,totalStrictCites
ROTHAJ,128.76391045782773,100.00000000000001,76.41143696993785,100.00000000000001,22.222222222222207,100.00000000000001,100.00000000000001,77.51119000582169,22.222222222222207,107.52935758692152,100.00000000000001,113.69073296992039,133.27441302027754,100.00000000000001,82.03036831845696,158.78737981122634,95.08368715266963,100.00000000000001,114.30611759104977,129.72531036995562,100.00000000000001,106.60565945537738,152.94117647058826,100.00000000000001,114.16252941640457,200.0,179.81779957953736,22.22222222222228,100.00000000000001,100.00000000000001,139.2344016879334,100.00000000000001,100.00000000000001,166.5856097895791,100.00000000000001,169.55260842647158,92.09608924383598,100.00000000000001,145.83637159107485,100.00000000000001,100.00000000000001,22.222222222222207,100.00000000000001,173.86082194645388,100.00000000000001,100.00000000000001,177.77777777777777,100.00000000000001,140.02496878901383,88.90741589895369,108.8465541427214,100.00833541718764,0.06653359946785642,100.00000000000001,14.816050412380715,22.222222222222175,100.00000000000001,188.8975327850634,155.4569653948536,156.60374214831978,100.00000000000001,119.42215088282504,190.8950054684653,100.00000000000001,200.0000000000001,100.00000000000001,125.48612242189536,100.00000000000001,154.81068146826047,100.00000000000001,22.222222222222207,99.97498123592695,98.53249475890988,90.81891514408689,166.68889629876622,169.15606936416174,200.0,107.180801019005,162.2419077417624,133.23566624492244,130.11784311391506,100.00000000000001,178.1998732723456,100.00000000000001,100.00000000000001,0.0,22.222222222222168,100.00000000000001,200.0,200.00000000000006,100.00000000000001,100.00000000000001,22.222222222222207,106.048544447046,100.00000000000001,133.38161752026213,126.30747353452364,162.5199312177583,100.00000000000001,100.00000000000001,100.00000000000001,1
WAXHQC,132.49695703081483,99.99999999999996,80.93463410244678,99.99999999999996,18.1818181818182,99.99999999999996,99.99999999999996,78.4655615044712,18.1818181818182,122.87972983344847,99.99999999999996,121.5341778108945,143.27974919957313,99.99999999999996,83.50075081377017,152.4142005191138,86.73777330028864,99.99999999999996,114.30611759104971,133.76571441035964,99.99999999999996,111.08347030340717,146.524064171123,99.99999999999996,128.11545857427402,199.99999999999994,179.8177995795373,18.181818181818272,99.99999999999996,99.99999999999996,139.23440168793337,99.99999999999996,99.99999999999996,164.6382836859962,99.99999999999996,169.70467159785758,114.31831146605815,99.99999999999996,145.8363715910748,99.99999999999996,99.99999999999996,18.1818181818182,99.99999999999996,196.08304416867605,99.99999999999996,99.99999999999996,199.99999999999994,99.99999999999996,162.247191011236,97.24040185084826,99.78732069324403,122.23055763940981,22.15568862275431,99.99999999999996,18.181818181818244,18.18181818181817,99.99999999999996,183.1962658368526,137.27514721303538,156.60374214831972,99.99999999999996,119.42215088282501,181.81818181818193,99.99999999999996,200.00000000000006,99.99999999999996,143.3650035289647,99.99999999999996,144.95689951064506,99.99999999999996,18.1818181818182,99.9749812359269,120.75471698113203,90.81891514408684,166.6888962987662,166.38850937116814,181.8181818181818,115.88866212167261,166.2823117821664,133.23566624492238,142.0878466849185,99.99999999999996,173.24957427428606,99.99999999999996,99.99999999999996,22.222222222222168,0.0,99.99999999999996,181.8181818181818,200.0,99.99999999999996,99.99999999999996,18.1818181818182,102.94544603137439,99.99999999999996,133.37471977927225,138.58956127876968,164.60215726121612,99.99999999999996,99.99999999999996,99.99999999999996,11
MURWIT,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
SCHROH-5,164.82986147796427,100.0,139.98665236920448,100.0,200.0,100.0,100.0,188.5465876447066,200.0,184.64962775347306,100.0,129.40899643123257,149.98665955176102,100.0,151.28757566430698,158.83442618130488,140.98457402337667,100.0,200.0,112.0211149324162,100.0,182.23090933321475,141.1764705882353,100.0,173.81091866483786,100.0,199.99999999999983,200.00000000000006,100.0,100.0,200.00000000000017,100.0,100.0,196.06220461632006,100.0,194.703856973725,200.0,100.0,191.66649305193857,100.0,100.0,200.0,100.0,199.99999999999997,100.0,100.0,200.0,100.0,200.0000000000001,162.49114177331285,127.09172360740308,200.00000000000003,200.00000000000017,100.0,200.00000000000006,199.99999999999997,100.0,144.45432318292956,66.72582076308785,190.0031656642065,100.0,200.0000000000001,163.4706525701787,100.0,200.00000000000006,100.0,178.28763776535106,100.0,143.06616587068865,100.0,200.0,150.06254691018262,188.67924528301884,199.99999999999972,199.99999999999994,153.7572254335259,71.42857142857143,191.31529810239266,149.84306302992178,200.0000000000001,152.4056659921439,100.0,115.85877787018336,100.0,100.0,200.0,181.8181818181818,100.0,0.0,200.00000000000003,100.0,100.0,200.0,134.46031374385387,100.0,103.445421624418,178.9329541265077,193.74706893856495,100.0,100.0,100.0,1
AINTPO,183.4571256511716,100.00000000000006,200.00000000000006,100.00000000000006,200.00000000000003,100.00000000000006,100.00000000000006,200.00000000000003,200.00000000000003,200.00000000000009,100.00000000000006,198.94113494646837,196.6915688367131,100.00000000000006,200.00000000000006,199.9999999999999,192.46218447904695,100.00000000000006,163.95257076045445,192.16347662378405,100.00000000000006,195.55772733330363,200.00000000000009,100.00000000000006,194.55465483195644,200.00000000000006,159.5586872104655,200.0000000000001,100.00000000000006,100.00000000000006,200.00000000000023,100.00000000000006,100.00000000000006,200.0000000000002,100.00000000000006,158.28976274283838,198.68999058675877,100.00000000000006,161.1846742008987,100.00000000000006,100.00000000000006,200.00000000000003,100.00000000000006,200.0,100.00000000000006,100.00000000000006,200.00000000000003,100.00000000000006,200.0000000000001,200.0000000000001,200.0000000000001,200.00000000000003,200.0000000000002,100.00000000000006,200.00000000000006,200.0,100.00000000000006,197.38390335738944,200.00000000000006,172.76401067284678,100.00000000000006,200.0000000000001,183.02848732335315,100.00000000000006,146.69042533932628,100.00000000000006,190.86889168466027,100.00000000000006,190.8446227861094,100.00000000000006,200.00000000000003,200.0,200.00000000000003,177.91639653835898,200.0,199.99999999999983,200.00000000000006,165.4272848354092,191.6933172737467,170.96642004661226,200.00000000000023,100.00000000000006,195.7388388511568,100.00000000000006,100.00000000000006,200.00000000000006,200.0,100.00000000000006,200.00000000000003,0.0,100.00000000000006,100.00000000000006,200.00000000000003,199.99999999999997,100.00000000000006,200.00000000000006,189.5473799811736,169.55663025287538,100.00000000000006,100.00000000000006,100.00000000000006,51
MIJHAS,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
ZINTUT,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
LYBCHS,141.9890670205824,100.0,83.95809743770482,100.0,0.0,100.0,100.0,78.46556150447125,0.0,122.87972983344851,100.0,125.4559002313816,143.27974919957316,100.0,101.68256899558838,170.596018700932,104.91959148210684,100.0,114.30611759104976,151.94753259217782,100.0,115.52574297010348,164.7058823529412,100.0,136.38475163862677,200.0,179.81779957953736,7.105427357601002e-14,100.0,100.0,139.23440168793337,100.0,100.0,168.57607906967638,100.0,175.00081462413198,114.31831146605818,100.0,145.83637159107482,100.0,100.0,0.0,100.0,196.08304416867608,100.0,100.0,200.0,100.0,162.24719101123605,105.5775563800075,117.96913887506224,122.23055763940985,22.155688622754354,100.0,7.406171809841495,9.519725557461438,100.0,190.13114025338967,155.4569653948536,156.60374214831978,100.0,119.42215088282504,200.0000000000001,100.0,200.00000000000009,100.0,147.70834464411757,100.0,156.7877141540241,100.0,0.0,99.97498123592693,120.75471698113209,90.81891514408689,166.68889629876622,184.57032755298636,200.0,115.88866212167264,184.4641299639846,133.23566624492244,149.22985358885856,100.0,182.1601124707932,100.0,100.0,22.222222222222207,18.1818181818182,100.0,200.0,200.00000000000003,100.0,100.0,0.0,109.17037383906973,100.0,147.17020175892395,143.85632274714283,164.60215726121615,100.0,100.0,100.0,1
INUHLT,80.76435289866292,99.99999999999994,37.14777433374111,99.99999999999994,109.17037383906973,99.99999999999994,99.99999999999994,81.23148875980871,109.17037383906973,79.68854594290754,99.99999999999994,44.21059331693502,65.24486812852899,99.99999999999994,56.24610561031615,149.12168462795987,47.67594915520421,99.99999999999994,104.78457510116633,91.49046323629845,99.99999999999994,79.10372168597655,119.34239582042133,99.99999999999994,85.31643343317602,140.68524155154915,170.44918957407413,109.17037383906981,99.99999999999994,99.99999999999994,114.33469045715208,99.99999999999994,99.99999999999994,135.78704969718936,99.99999999999994,142.49691170797033,111.1964820740344,99.99999999999994,133.33611116898263,99.99999999999994,99.99999999999994,109.17037383906973,99.99999999999994,189.8393853846286,99.99999999999994,99.99999999999994,196.87817060797624,99.99999999999994,140.4724310018705,51.998982324480934,99.7984529907873,103.57762702206801,106.04854444704617,99.99999999999994,106.04854444704605,109.1703738390697,99.99999999999994,134.06180257683454,115.95785835024608,130.44659981609124,99.99999999999994,97.64426904406747,175.122141574963,99.99999999999994,200.00000000000006,99.99999999999994,102.99971067697388,99.99999999999994,82.86846160712888,99.99999999999994,109.17037383906973,43.70181952393432,84.53425103336966,87.66420946178692,166.6888962987662,160.19466861916325,134.46031374385387,95.39742893443417,118.03861783384308,119.9307451554904,83.66607413779965,99.99999999999994,89.74371721403404,99.99999999999994,99.99999999999994,106.048544447046,102.94544603137439,99.99999999999994,134.46031374385387,199.99999999999997,99.99999999999994,99.99999999999994,109.17037383906973,0.0,99.99999999999994,52.25440616219727,102.91133280670647,152.1025480694075,99.99999999999994,99.99999999999994,99.99999999999994,64
GILTNT,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
HUMHIS,70.16077597774708,100.0,69.2230373806011,100.0,147.17020175892395,100.0,100.0,120.9600381843395,147.17020175892395,87.92950359413526,100.0,45.464440781149484,57.07047667475887,100.0,77.58020600977099,123.02556958348728,68.7837112765579,100.0,137.6486592690406,72.71228314413025,100.0,99.78780460793507,104.49022650964162,100.0,81.44409195364143,117.24090360406967,172.72692184199641,147.17020175892404,100.0,100.0,122.80738058285931,100.0,100.0,138.025586739575,100.0,138.18742542761524,133.38161752026213,100.0,130.50318786280113,100.0,100.0,147.17020175892395,100.0,179.59054546200252,100.0,100.0,186.21141576133815,100.0,132.14544933163612,71.94215409314432,115.42820636237568,110.39144680117263,133.38161752026227,100.0,139.76402994908247,144.87325400931192,100.0,126.46101271915691,108.38730417828975,124.39626606601315,100.0,126.47008104845673,158.73989707579673,100.0,200.00000000000006,100.0,91.89217844799353,100.0,78.11481940309831,100.0,147.17020175892395,83.43036894846512,99.06379434320166,130.51458827834145,166.68889629876622,136.29303836519534,101.148473874806,118.79598911142963,97.6476121979259,133.86528066949202,69.84575428585583,100.0,67.5294713605151,100.0,100.0,133.38161752026213,133.37471977927225,100.0,103.445421624418,200.00000000000006,100.0,100.0,147.17020175892395,52.25440616219727,100.0,0.0,94.71813575934596,145.85586993903394,100.0,100.0,100.0,29
GARHSA,85.14045685282441,100.00000000000009,108.59999179028645,100.00000000000009,143.85632274714283,100.00000000000009,100.00000000000009,120.93608300232712,143.85632274714283,87.95260996407973,100.00000000000009,86.16980308725407,100.19638078494322,100.00000000000009,94.72797177015855,134.7436995473532,103.11418957999949,100.00000000000009,119.41931177882682,94.81056763156744,100.00000000000009,99.63936639888573,88.84592863848026,100.00000000000009,80.9435192541512,184.1997155948808,153.0007066339361,143.8563227471429,100.00000000000009,100.00000000000009,133.3438668562703,100.00000000000009,100.00000000000009,142.33009112538466,100.00000000000009,136.44944779175552,118.40733133196399,100.00000000000009,114.46908128417515,100.00000000000009,100.00000000000009,143.85632274714283,100.00000000000009,166.44502562092214,100.00000000000009,100.00000000000009,182.45115078738093,100.00000000000009,134.18588590774425,91.43810323714433,120.6430478618731,108.77969136777794,126.30747353452381,100.00000000000009,136.45015093730134,143.8563227471428,100.00000000000009,146.7739745610154,134.3899195213613,120.0219930355389,100.00000000000009,133.3438668562702,170.58607611505263,100.00000000000009,193.11760063141298,100.00000000000009,90.81673179004797,100.00000000000009,111.46312800292169,100.00000000000009,143.85632274714283,117.54358245115078,104.47426292666978,121.6367712612344,145.94838963631304,130.9472675402184,178.9329541265077,104.08911438162924,118.39528098897416,122.81034391952396,101.09604396876301,100.00000000000009,134.4131147015987,100.00000000000009,100.00000000000009,126.30747353452364,138.58956127876968,100.00000000000009,178.9329541265077,189.5473799811736,100.00000000000009,100.00000000000009,143.85632274714283,102.91133280670647,100.00000000000009,94.71813575934596,0.0,124.79935758847836,100.00000000000009,100.00000000000009,100.00000000000009,19
HENDHO,135.71878225573747,100.00000000000003,150.6028142721566,100.00000000000003,164.60215726121615,100.00000000000003,100.00000000000003,153.23040261421582,164.60215726121615,145.85586993903397,100.00000000000003,147.12196059538883,145.8558699390341,100.00000000000003,152.10254806940756,158.1026624401848,145.84336407691112,100.00000000000003,117.55649117986566,156.26700015632318,100.00000000000003,141.41359727233746,150.12404711767465,100.00000000000003,141.0749860566017,193.74706893856498,138.54462700904708,164.60215726121623,100.00000000000003,100.00000000000003,160.43770517430062,100.00000000000003,100.00000000000003,160.46010422473503,100.00000000000003,140.51704497189905,133.9973984168456,100.00000000000003,114.59156232812326,100.00000000000003,100.00000000000003,164.60215726121615,100.00000000000003,194.00081812521822,100.00000000000003,100.00000000000003,197.9177739565421,100.00000000000003,158.35547913084267,147.93397080482802,158.35547913084264,152.10880100046896,162.51993121775845,100.00000000000003,162.51993121775834,164.60215726121612,100.00000000000003,97.91788792416764,158.34922619978116,118.35255358131451,100.00000000000003,160.4377051743005,191.4930229268631,100.00000000000003,193.7533218696265,100.00000000000003,139.07252472394916,100.00000000000003,146.3237155766148,100.00000000000003,164.60215726121615,154.1847741128654,152.10254806940753,129.49990190751134,166.6888962987662,165.82404023080406,193.74706893856498,111.0987666852166,161.28450012413597,94.68552221504498,152.10254806940773,100.00000000000003,159.45358595016333,100.00000000000003,100.00000000000003,162.5199312177583,164.60215726121612,100.00000000000003,193.74706893856495,169.55663025287538,100.00000000000003,100.00000000000003,164.60215726121615,152.1025480694075,100.00000000000003,145.85586993903394,124.79935758847836,0.0,100.00000000000003,100.00000000000003,100.00000000000003,32
COVROT-2,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
SIRTCO,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
BUTTSA-3,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
